ID,contents,Required_BW,Source,Destinations
3236,26,58,9999,9999
3237,29,74,9999,9999
3238,27,68,9999,9999
3239,21,69,9999,9999
3240,21,55,9999,9999
3241,20,60,9999,9999
3242,21,76,9999,9999
3243,27,56,9999,9999
3244,28,65,9999,9999
3245,29,77,9999,9999
3246,28,75,9999,9999
3247,21,54,9999,9999
3248,21,62,9999,9999
3249,27,72,9999,9999
3250,29,51,9999,9999
3251,27,69,9999,9999
3252,28,78,9999,9999
3253,27,76,9999,9999
3254,29,59,9999,9999
3255,21,65,9999,9999
3256,26,79,9999,9999
3257,28,77,9999,9999
3258,27,79,9999,9999
3259,21,50,9999,9999
3260,29,66,9999,9999
3261,27,65,9999,9999
3262,28,53,9999,9999
3263,27,55,9999,9999
3264,28,54,9999,9999
3265,26,60,9999,9999
3266,26,58,9999,9999
3267,29,61,9999,9999
3268,29,70,9999,9999
3269,29,50,9999,9999
3270,20,58,9999,9999
3271,28,72,9999,9999
3272,29,62,9999,9999
3273,21,80,9999,9999
3274,21,64,9999,9999
3275,28,54,9999,9999
3276,27,68,9999,9999
3277,27,62,9999,9999
3278,29,73,9999,9999
3279,26,72,9999,9999
3280,29,74,9999,9999
3281,28,77,9999,9999
3282,26,70,9999,9999
3283,27,71,9999,9999
3284,21,71,9999,9999
3285,20,73,9999,9999
3286,26,50,9999,9999
3287,28,73,9999,9999
3288,27,50,9999,9999
3289,20,52,9999,9999
3290,29,54,9999,9999
3291,28,56,9999,9999
3292,27,73,9999,9999
3293,29,59,9999,9999
3294,29,59,9999,9999
3295,26,69,9999,9999
3296,28,66,9999,9999
3297,20,50,9999,9999
3298,26,56,9999,9999
3299,27,59,9999,9999
3300,26,54,9999,9999
3301,26,74,9999,9999
3302,29,50,9999,9999
3303,20,62,9999,9999
3304,27,68,9999,9999
3305,21,60,9999,9999
3306,29,74,9999,9999
3307,20,61,9999,9999
3308,29,59,9999,9999
3309,21,58,9999,9999
3310,20,69,9999,9999
3311,27,60,9999,9999
3312,26,53,9999,9999
3313,28,59,9999,9999
3314,21,70,9999,9999
3315,28,59,9999,9999
3316,20,60,9999,9999
3317,27,77,9999,9999
3318,20,77,9999,9999
3319,26,70,9999,9999
3320,27,63,9999,9999
3321,21,74,9999,9999
3322,28,79,9999,9999
3323,21,75,9999,9999
3324,29,76,9999,9999
3325,27,54,9999,9999
3326,20,69,9999,9999
3327,29,58,9999,9999
3328,26,70,9999,9999
3329,27,63,9999,9999
3330,29,71,9999,9999
3331,27,63,9999,9999
3332,28,51,9999,9999
3333,27,56,9999,9999
3334,21,72,9999,9999
3335,29,55,9999,9999
3336,21,76,9999,9999
3337,27,76,9999,9999
3338,26,78,9999,9999
3339,27,50,9999,9999
3340,27,74,9999,9999
3341,20,79,9999,9999
3342,28,74,9999,9999
3343,28,67,9999,9999
3344,26,69,9999,9999
3345,27,57,9999,9999
3346,28,51,9999,9999
3347,28,53,9999,9999
3348,29,72,9999,9999
3349,29,68,9999,9999
3350,27,66,9999,9999
3351,20,57,9999,9999
3352,27,55,9999,9999
3353,28,63,9999,9999
3354,20,69,9999,9999
3355,26,63,9999,9999
3356,21,62,9999,9999
3357,27,60,9999,9999
3358,26,78,9999,9999
3359,26,67,9999,9999
3360,21,58,9999,9999
3361,27,76,9999,9999
3362,27,61,9999,9999
3363,20,53,9999,9999
3364,21,52,9999,9999
3365,29,79,9999,9999
3366,29,74,9999,9999
3367,27,65,9999,9999
3368,26,64,9999,9999
3369,26,70,9999,9999
3370,21,71,9999,9999
3371,27,72,9999,9999
3372,20,58,9999,9999
3373,26,52,9999,9999
3374,26,67,9999,9999
3375,28,63,9999,9999
3376,27,55,9999,9999
3377,29,57,9999,9999
3378,27,56,9999,9999
3379,20,55,9999,9999
3380,28,61,9999,9999
3381,27,73,9999,9999
3382,21,67,9999,9999
3383,28,65,9999,9999
3384,29,69,9999,9999
3385,28,50,9999,9999
3386,26,57,9999,9999
3387,29,54,9999,9999
3388,29,77,9999,9999
3389,27,58,9999,9999
3390,27,64,9999,9999
3391,28,52,9999,9999
3392,28,51,9999,9999
3393,27,51,9999,9999
3394,27,53,9999,9999
3395,27,64,9999,9999
3396,29,71,9999,9999
3397,21,72,9999,9999
3398,21,80,9999,9999
3399,21,70,9999,9999
3400,20,53,9999,9999
3401,29,73,9999,9999
3402,27,59,9999,9999
3403,27,64,9999,9999
3404,28,80,9999,9999
3405,27,63,9999,9999
3406,26,62,9999,9999
3407,21,63,9999,9999
3408,20,77,9999,9999
3409,21,78,9999,9999
3410,20,64,9999,9999
3411,20,59,9999,9999
3412,27,54,9999,9999
3413,27,72,9999,9999
3414,28,72,9999,9999
3415,29,68,9999,9999
3416,27,72,9999,9999
3417,27,61,9999,9999
3418,27,67,9999,9999
3419,21,52,9999,9999
3420,27,79,9999,9999
3421,29,68,9999,9999
3422,29,76,9999,9999
3423,27,59,9999,9999
3424,26,51,9999,9999
3425,26,79,9999,9999
3426,21,70,9999,9999
3427,20,79,9999,9999
3428,27,55,9999,9999
3429,21,62,9999,9999
3430,21,60,9999,9999
3431,27,51,9999,9999
3432,20,51,9999,9999
3433,28,60,9999,9999
3434,27,79,9999,9999
3435,27,70,9999,9999
3436,27,58,9999,9999
3437,26,52,9999,9999
3438,27,63,9999,9999
3439,27,78,9999,9999
3440,20,51,9999,9999
3441,28,59,9999,9999
3442,26,58,9999,9999
3443,28,56,9999,9999
3444,28,78,9999,9999
3445,26,69,9999,9999
3446,26,50,9999,9999
3447,27,63,9999,9999
3448,27,63,9999,9999
3449,20,60,9999,9999
3450,20,59,9999,9999
3451,21,65,9999,9999
3452,28,63,9999,9999
3453,29,61,9999,9999
3454,26,79,9999,9999
3455,26,59,9999,9999
3456,21,67,9999,9999
3457,28,76,9999,9999
3458,27,60,9999,9999
3459,29,52,9999,9999
3460,27,66,9999,9999
3461,27,77,9999,9999
3462,28,53,9999,9999
3463,27,53,9999,9999
3464,21,58,9999,9999
3465,27,69,9999,9999
3466,27,78,9999,9999
3467,20,64,9999,9999
3468,29,80,9999,9999
3469,28,66,9999,9999
3470,20,69,9999,9999
3471,20,79,9999,9999
3472,29,80,9999,9999
3473,21,77,9999,9999
3474,27,56,9999,9999
3475,27,62,9999,9999
3476,21,54,9999,9999
3477,28,62,9999,9999
3478,20,50,9999,9999
3479,21,65,9999,9999
3480,20,70,9999,9999
3481,29,67,9999,9999
3482,20,56,9999,9999
3483,20,74,9999,9999
3484,28,71,9999,9999
3485,20,53,9999,9999
3486,21,50,9999,9999
3487,29,65,9999,9999
3488,26,60,9999,9999
3489,20,54,9999,9999
3490,29,62,9999,9999
3491,27,79,9999,9999
3492,27,50,9999,9999
3493,29,78,9999,9999
3494,29,57,9999,9999
3495,20,53,9999,9999
3496,26,71,9999,9999
3497,28,61,9999,9999
3498,26,52,9999,9999
3499,27,80,9999,9999
3500,20,75,9999,9999
3501,27,54,9999,9999
3502,28,52,9999,9999
3503,29,63,9999,9999
3504,21,50,9999,9999
3505,20,71,9999,9999
3506,26,75,9999,9999
3507,20,76,9999,9999
3508,26,58,9999,9999
3509,26,54,9999,9999
3510,27,57,9999,9999
3511,28,80,9999,9999
3512,21,76,9999,9999
3513,29,53,9999,9999
3514,21,50,9999,9999
3515,26,75,9999,9999
3516,27,53,9999,9999
3517,26,79,9999,9999
3518,28,73,9999,9999
3519,20,76,9999,9999
3520,27,68,9999,9999
3521,26,51,9999,9999
3522,29,51,9999,9999
3523,20,65,9999,9999
3524,20,68,9999,9999
3525,26,78,9999,9999
3526,27,63,9999,9999
3527,27,54,9999,9999
3528,21,72,9999,9999
3529,29,61,9999,9999
3530,27,79,9999,9999
3531,29,66,9999,9999
3532,26,61,9999,9999
3533,27,76,9999,9999
3534,26,70,9999,9999
3535,28,62,9999,9999
3536,26,67,9999,9999
3537,21,70,9999,9999
3538,20,74,9999,9999
3539,29,57,9999,9999
3540,26,80,9999,9999
3541,29,79,9999,9999
3542,26,59,9999,9999
3543,26,68,9999,9999
3544,28,58,9999,9999
3545,28,74,9999,9999
3546,26,80,9999,9999
3547,26,57,9999,9999
3548,21,62,9999,9999
3549,28,52,9999,9999
3550,29,70,9999,9999
3551,20,77,9999,9999
3552,28,52,9999,9999
3553,26,74,9999,9999
3554,29,72,9999,9999
3555,26,76,9999,9999
3556,28,65,9999,9999
3557,28,50,9999,9999
3558,28,61,9999,9999
3559,27,73,9999,9999
3560,27,53,9999,9999
3561,26,54,9999,9999
3562,28,50,9999,9999
3563,29,71,9999,9999
3564,26,51,9999,9999
3565,20,61,9999,9999
3566,28,73,9999,9999
3567,29,80,9999,9999
3568,29,71,9999,9999
3569,21,61,9999,9999
3570,26,59,9999,9999
3571,28,61,9999,9999
3572,29,73,9999,9999
3573,27,71,9999,9999
3574,29,70,9999,9999
3575,29,58,9999,9999
3576,28,66,9999,9999
3577,20,73,9999,9999
3578,20,68,9999,9999
3579,28,50,9999,9999
3580,28,66,9999,9999
3581,28,69,9999,9999
3582,21,63,9999,9999
3583,27,78,9999,9999
3584,28,62,9999,9999
3585,29,75,9999,9999
3586,26,58,9999,9999
3587,29,76,9999,9999
3588,20,77,9999,9999
3589,21,67,9999,9999
3590,29,62,9999,9999
3591,26,71,9999,9999
3592,21,70,9999,9999
3593,27,71,9999,9999
3594,21,61,9999,9999
3595,20,79,9999,9999
3596,27,78,9999,9999
3597,26,77,9999,9999
3598,21,75,9999,9999
3599,28,69,9999,9999
3600,27,70,9999,9999
3601,26,57,9999,9999
3602,27,61,9999,9999
3603,27,58,9999,9999
3604,20,52,9999,9999
3605,20,66,9999,9999
3606,21,64,9999,9999
3607,21,56,9999,9999
3608,27,69,9999,9999
3609,26,74,9999,9999
3610,26,60,9999,9999
3611,21,59,9999,9999
3612,20,75,9999,9999
3613,21,80,9999,9999
3614,26,64,9999,9999
3615,26,77,9999,9999
3616,20,57,9999,9999
3617,29,64,9999,9999
3618,27,58,9999,9999
3619,20,72,9999,9999
3620,29,54,9999,9999
3621,21,67,9999,9999
3622,28,71,9999,9999
3623,20,78,9999,9999
3624,20,75,9999,9999
3625,28,76,9999,9999
3626,29,63,9999,9999
3627,20,71,9999,9999
3628,28,67,9999,9999
3629,21,73,9999,9999
3630,27,54,9999,9999
3631,27,50,9999,9999
3632,20,61,9999,9999
3633,20,75,9999,9999
3634,28,67,9999,9999
3635,28,69,9999,9999
3636,26,54,9999,9999
3637,28,65,9999,9999
3638,20,65,9999,9999
3639,26,54,9999,9999
3640,21,59,9999,9999
3641,21,70,9999,9999
3642,29,57,9999,9999
3643,21,70,9999,9999
3644,21,78,9999,9999
3645,28,74,9999,9999
3646,27,65,9999,9999
3647,21,62,9999,9999
3648,26,56,9999,9999
3649,26,69,9999,9999
3650,27,53,9999,9999
3651,28,52,9999,9999
3652,21,67,9999,9999
3653,27,60,9999,9999
3654,27,58,9999,9999
3655,21,52,9999,9999
3656,21,52,9999,9999
3657,20,75,9999,9999
3658,26,64,9999,9999
3659,26,52,9999,9999
3660,27,58,9999,9999
3661,26,65,9999,9999
3662,27,62,9999,9999
3663,27,61,9999,9999
3664,27,50,9999,9999
3665,29,62,9999,9999
3666,21,55,9999,9999
3667,28,72,9999,9999
3668,27,75,9999,9999
3669,21,63,9999,9999
3670,29,75,9999,9999
3671,27,58,9999,9999
3672,20,52,9999,9999
3673,29,56,9999,9999
3674,29,71,9999,9999
3675,28,64,9999,9999
3676,27,78,9999,9999
3677,27,57,9999,9999
3678,29,61,9999,9999
3679,21,77,9999,9999
3680,28,67,9999,9999
3681,20,76,9999,9999
3682,28,72,9999,9999
3683,26,78,9999,9999
3684,29,56,9999,9999
3685,29,61,9999,9999
3686,21,66,9999,9999
3687,27,70,9999,9999
3688,29,52,9999,9999
3689,29,67,9999,9999
3690,28,54,9999,9999
3691,29,75,9999,9999
3692,26,78,9999,9999
3693,20,58,9999,9999
3694,27,77,9999,9999
3695,27,55,9999,9999
3696,27,73,9999,9999
3697,27,75,9999,9999
3698,20,53,9999,9999
3699,20,79,9999,9999
3700,28,54,9999,9999
3701,27,57,9999,9999
3702,27,76,9999,9999
3703,21,74,9999,9999
3704,21,52,9999,9999
3705,29,60,9999,9999
3706,27,60,9999,9999
3707,21,64,9999,9999
3708,27,53,9999,9999
3709,29,76,9999,9999
3710,27,71,9999,9999
3711,21,50,9999,9999
3712,26,63,9999,9999
3713,27,76,9999,9999
3714,21,65,9999,9999
3715,21,66,9999,9999
3716,29,51,9999,9999
3717,20,64,9999,9999
3718,26,57,9999,9999
3719,20,67,9999,9999
3720,21,74,9999,9999
3721,21,56,9999,9999
3722,29,80,9999,9999
3723,26,58,9999,9999
3724,21,73,9999,9999
3725,26,52,9999,9999
3726,20,51,9999,9999
3727,26,64,9999,9999
3728,28,52,9999,9999
3729,28,73,9999,9999
3730,26,72,9999,9999
3731,21,60,9999,9999
3732,26,75,9999,9999
3733,28,59,9999,9999
3734,29,55,9999,9999
3735,29,80,9999,9999
3736,26,73,9999,9999
3737,28,57,9999,9999
3738,20,61,9999,9999
3739,29,59,9999,9999
3740,27,55,9999,9999
3741,20,71,9999,9999
3742,27,58,9999,9999
3743,26,66,9999,9999
3744,26,57,9999,9999
3745,26,80,9999,9999
3746,28,51,9999,9999
3747,27,50,9999,9999
3748,28,69,9999,9999
3749,20,79,9999,9999
3750,27,68,9999,9999
3751,27,69,9999,9999
3752,28,67,9999,9999
3753,28,61,9999,9999
3754,21,50,9999,9999
3755,26,56,9999,9999
3756,28,75,9999,9999
3757,27,56,9999,9999
3758,29,59,9999,9999
3759,27,72,9999,9999
3760,27,68,9999,9999
3761,27,61,9999,9999
3762,20,72,9999,9999
3763,27,79,9999,9999
3764,27,60,9999,9999
3765,28,65,9999,9999
3766,29,66,9999,9999
3767,26,53,9999,9999
3768,27,52,9999,9999
3769,27,62,9999,9999
3770,28,55,9999,9999
3771,26,66,9999,9999
3772,27,76,9999,9999
3773,28,63,9999,9999
3774,21,62,9999,9999
3775,27,58,9999,9999
3776,27,69,9999,9999
3777,21,65,9999,9999
3778,21,78,9999,9999
3779,26,61,9999,9999
3780,28,63,9999,9999
3781,20,63,9999,9999
3782,29,75,9999,9999
3783,29,58,9999,9999
3784,20,58,9999,9999
3785,28,69,9999,9999
3786,27,60,9999,9999
3787,21,78,9999,9999
3788,29,73,9999,9999
3789,27,55,9999,9999
3790,26,64,9999,9999
3791,20,73,9999,9999
3792,21,80,9999,9999
3793,26,62,9999,9999
3794,20,55,9999,9999
3795,20,56,9999,9999
3796,28,50,9999,9999
3797,26,74,9999,9999
3798,21,72,9999,9999
3799,29,72,9999,9999
3800,28,78,9999,9999
3801,27,57,9999,9999
3802,28,62,9999,9999
3803,27,66,9999,9999
3804,20,50,9999,9999
3805,29,71,9999,9999
3806,26,75,9999,9999
3807,29,80,9999,9999
3808,28,62,9999,9999
3809,27,80,9999,9999
3810,27,62,9999,9999
3811,26,77,9999,9999
3812,28,63,9999,9999
3813,27,68,9999,9999
3814,20,79,9999,9999
3815,28,70,9999,9999
3816,29,62,9999,9999
3817,27,79,9999,9999
3818,26,77,9999,9999
3819,21,58,9999,9999
3820,27,60,9999,9999
3821,29,77,9999,9999
3822,26,78,9999,9999
3823,27,50,9999,9999
3824,20,60,9999,9999
3825,26,71,9999,9999
3826,21,79,9999,9999
3827,29,80,9999,9999
3828,27,78,9999,9999
3829,21,51,9999,9999
3830,20,50,9999,9999
3831,29,68,9999,9999
3832,21,55,9999,9999
3833,26,54,9999,9999
3834,20,68,9999,9999
3835,20,78,9999,9999
3836,28,74,9999,9999
3837,28,78,9999,9999
3838,29,56,9999,9999
3839,26,60,9999,9999
3840,27,78,9999,9999
3841,21,77,9999,9999
3842,26,68,9999,9999
3843,29,54,9999,9999
3844,26,75,9999,9999
3845,27,72,9999,9999
3846,21,74,9999,9999
3847,26,59,9999,9999
3848,20,57,9999,9999
3849,26,59,9999,9999
3850,21,72,9999,9999
3851,29,63,9999,9999
3852,26,76,9999,9999
3853,27,73,9999,9999
3854,28,54,9999,9999
3855,20,68,9999,9999
3856,20,67,9999,9999
3857,28,55,9999,9999
3858,21,77,9999,9999
3859,21,76,9999,9999
3860,27,68,9999,9999
3861,27,75,9999,9999
3862,27,60,9999,9999
3863,27,62,9999,9999
3864,29,70,9999,9999
3865,26,69,9999,9999
3866,27,64,9999,9999
3867,28,74,9999,9999
3868,29,73,9999,9999
3869,29,74,9999,9999
3870,21,53,9999,9999
3871,27,67,9999,9999
3872,20,50,9999,9999
3873,28,60,9999,9999
3874,27,61,9999,9999
3875,27,74,9999,9999
3876,21,71,9999,9999
3877,27,68,9999,9999
3878,20,68,9999,9999
3879,26,62,9999,9999
3880,26,65,9999,9999
3881,27,74,9999,9999
3882,21,63,9999,9999
3883,26,66,9999,9999
3884,28,58,9999,9999
3885,26,75,9999,9999
3886,28,67,9999,9999
3887,29,56,9999,9999
3888,21,70,9999,9999
3889,28,51,9999,9999
3890,20,64,9999,9999
3891,26,75,9999,9999
3892,21,53,9999,9999
3893,26,53,9999,9999
3894,28,77,9999,9999
3895,26,57,9999,9999
3896,28,60,9999,9999
3897,27,61,9999,9999
3898,26,71,9999,9999
3899,20,54,9999,9999
3900,27,72,9999,9999
3901,28,61,9999,9999
3902,26,71,9999,9999
3903,21,51,9999,9999
3904,26,65,9999,9999
3905,27,60,9999,9999
3906,20,64,9999,9999
3907,26,52,9999,9999
3908,29,57,9999,9999
3909,27,52,9999,9999
3910,27,76,9999,9999
3911,28,65,9999,9999
3912,29,71,9999,9999
3913,29,71,9999,9999
3914,20,68,9999,9999
3915,21,55,9999,9999
3916,20,69,9999,9999
3917,26,50,9999,9999
3918,21,67,9999,9999
3919,28,67,9999,9999
3920,26,80,9999,9999
3921,29,71,9999,9999
3922,27,63,9999,9999
3923,28,52,9999,9999
3924,27,76,9999,9999
3925,20,64,9999,9999
3926,29,60,9999,9999
3927,21,60,9999,9999
3928,20,72,9999,9999
3929,21,75,9999,9999
3930,20,75,9999,9999
3931,29,64,9999,9999
3932,21,64,9999,9999
3933,21,50,9999,9999
3934,27,57,9999,9999
3935,26,69,9999,9999
3936,26,74,9999,9999
3937,28,70,9999,9999
3938,20,80,9999,9999
3939,26,79,9999,9999
3940,29,74,9999,9999
3941,21,58,9999,9999
3942,20,51,9999,9999
3943,21,57,9999,9999
3944,21,68,9999,9999
3945,21,63,9999,9999
3946,26,75,9999,9999
3947,21,76,9999,9999
3948,26,75,9999,9999
3949,26,64,9999,9999
3950,26,77,9999,9999
3951,21,71,9999,9999
3952,26,68,9999,9999
3953,26,63,9999,9999
3954,27,55,9999,9999
3955,20,75,9999,9999
3956,28,76,9999,9999
3957,21,50,9999,9999
3958,29,66,9999,9999
3959,20,68,9999,9999
3960,28,53,9999,9999
3961,20,62,9999,9999
3962,28,72,9999,9999
3963,21,66,9999,9999
3964,28,67,9999,9999
3965,21,63,9999,9999
3966,26,65,9999,9999
3967,26,63,9999,9999
3968,26,69,9999,9999
3969,20,56,9999,9999
3970,29,69,9999,9999
3971,20,77,9999,9999
3972,21,80,9999,9999
3973,27,53,9999,9999
3974,26,77,9999,9999
3975,28,77,9999,9999
3976,29,70,9999,9999
3977,20,77,9999,9999
3978,28,69,9999,9999
3979,21,60,9999,9999
3980,26,78,9999,9999
3981,28,68,9999,9999
3982,20,68,9999,9999
3983,20,79,9999,9999
3984,29,64,9999,9999
3985,29,58,9999,9999
3986,29,58,9999,9999
3987,26,76,9999,9999
3988,20,63,9999,9999
3989,21,76,9999,9999
3990,26,63,9999,9999
3991,28,60,9999,9999
3992,20,69,9999,9999
3993,27,60,9999,9999
3994,27,56,9999,9999
3995,27,64,9999,9999
3996,21,76,9999,9999
3997,26,61,9999,9999
3998,21,71,9999,9999
3999,26,64,9999,9999
4000,26,60,9999,9999
4001,21,59,9999,9999
4002,29,51,9999,9999
4003,26,68,9999,9999
4004,28,59,9999,9999
4005,21,69,9999,9999
4006,29,71,9999,9999
4007,26,76,9999,9999
4008,27,73,9999,9999
4009,27,66,9999,9999
4010,28,65,9999,9999
4011,28,54,9999,9999
4012,20,68,9999,9999
4013,26,57,9999,9999
4014,27,69,9999,9999
4015,29,52,9999,9999
4016,29,75,9999,9999
4017,21,57,9999,9999
4018,27,50,9999,9999
4019,27,79,9999,9999
4020,27,53,9999,9999
4021,21,52,9999,9999
4022,27,54,9999,9999
4023,28,77,9999,9999
4024,21,50,9999,9999
4025,28,52,9999,9999
4026,21,72,9999,9999
4027,26,53,9999,9999
4028,28,74,9999,9999
4029,20,73,9999,9999
4030,21,64,9999,9999
4031,27,55,9999,9999
4032,20,68,9999,9999
4033,21,55,9999,9999
4034,26,72,9999,9999
4035,29,63,9999,9999
4036,21,64,9999,9999
4037,26,65,9999,9999
4038,21,65,9999,9999
4039,27,72,9999,9999
4040,26,80,9999,9999
4041,28,66,9999,9999
4042,21,78,9999,9999
4043,21,76,9999,9999
4044,21,73,9999,9999
4045,27,72,9999,9999
4046,29,71,9999,9999
4047,28,55,9999,9999
4048,29,66,9999,9999
4049,26,73,9999,9999
4050,20,52,9999,9999
4051,21,51,9999,9999
4052,26,74,9999,9999
4053,20,79,9999,9999
4054,21,62,9999,9999
4055,21,71,9999,9999
4056,21,74,9999,9999
4057,27,75,9999,9999
4058,27,65,9999,9999
4059,26,66,9999,9999
4060,29,67,9999,9999
4061,28,50,9999,9999
4062,21,51,9999,9999
4063,27,65,9999,9999
4064,28,76,9999,9999
4065,26,79,9999,9999
4066,28,76,9999,9999
4067,26,75,9999,9999
4068,26,79,9999,9999
4069,26,57,9999,9999
4070,29,56,9999,9999
4071,27,78,9999,9999
4072,21,61,9999,9999
4073,27,74,9999,9999
4074,26,63,9999,9999
4075,27,74,9999,9999
4076,26,63,9999,9999
4077,27,58,9999,9999
4078,28,73,9999,9999
4079,26,76,9999,9999
4080,29,65,9999,9999
4081,21,63,9999,9999
4082,26,60,9999,9999
4083,21,53,9999,9999
4084,20,78,9999,9999
4085,20,79,9999,9999
4086,21,76,9999,9999
4087,27,67,9999,9999
4088,26,78,9999,9999
4089,29,77,9999,9999
4090,29,51,9999,9999
4091,28,56,9999,9999
4092,26,52,9999,9999
4093,26,57,9999,9999
4094,27,54,9999,9999
4095,21,64,9999,9999
4096,28,72,9999,9999
4097,28,67,9999,9999
4098,29,71,9999,9999
4099,27,66,9999,9999
4100,21,56,9999,9999
4101,27,77,9999,9999
4102,20,51,9999,9999
4103,29,74,9999,9999
4104,29,78,9999,9999
4105,29,79,9999,9999
4106,26,61,9999,9999
4107,28,78,9999,9999
4108,21,58,9999,9999
4109,20,52,9999,9999
4110,26,53,9999,9999
4111,29,54,9999,9999
4112,29,51,9999,9999
4113,26,64,9999,9999
4114,28,59,9999,9999
4115,27,72,9999,9999
4116,20,59,9999,9999
4117,20,76,9999,9999
4118,26,50,9999,9999
4119,26,77,9999,9999
4120,20,74,9999,9999
4121,27,73,9999,9999
4122,26,78,9999,9999
4123,29,64,9999,9999
4124,20,50,9999,9999
4125,21,59,9999,9999
4126,21,52,9999,9999
4127,26,61,9999,9999
4128,28,77,9999,9999
4129,21,55,9999,9999
4130,26,75,9999,9999
4131,26,78,9999,9999
4132,20,70,9999,9999
4133,27,65,9999,9999
4134,28,69,9999,9999
4135,21,50,9999,9999
4136,29,57,9999,9999
4137,20,61,9999,9999
4138,28,75,9999,9999
4139,28,73,9999,9999
4140,28,78,9999,9999
4141,20,54,9999,9999
4142,28,64,9999,9999
4143,29,76,9999,9999
4144,29,58,9999,9999
4145,28,50,9999,9999
4146,29,71,9999,9999
4147,29,79,9999,9999
4148,21,67,9999,9999
4149,27,62,9999,9999
4150,28,69,9999,9999
4151,26,56,9999,9999
4152,26,71,9999,9999
4153,20,66,9999,9999
4154,21,76,9999,9999
4155,26,74,9999,9999
4156,28,72,9999,9999
4157,26,58,9999,9999
4158,28,77,9999,9999
4159,20,66,9999,9999
4160,27,55,9999,9999
4161,29,77,9999,9999
4162,28,69,9999,9999
4163,29,60,9999,9999
4164,26,54,9999,9999
4165,27,52,9999,9999
4166,20,63,9999,9999
4167,26,78,9999,9999
4168,28,74,9999,9999
4169,21,62,9999,9999
4170,27,67,9999,9999
4171,29,64,9999,9999
4172,26,59,9999,9999
4173,21,76,9999,9999
4174,27,58,9999,9999
4175,21,77,9999,9999
4176,29,50,9999,9999
4177,21,70,9999,9999
4178,28,59,9999,9999
4179,21,69,9999,9999
4180,21,59,9999,9999
4181,28,72,9999,9999
4182,29,79,9999,9999
4183,27,58,9999,9999
4184,28,67,9999,9999
4185,21,58,9999,9999
4186,26,54,9999,9999
4187,21,61,9999,9999
4188,27,55,9999,9999
4189,26,71,9999,9999
4190,21,74,9999,9999
4191,20,63,9999,9999
4192,26,54,9999,9999
4193,27,51,9999,9999
4194,20,54,9999,9999
4195,27,53,9999,9999
4196,20,52,9999,9999
4197,21,61,9999,9999
4198,29,51,9999,9999
4199,20,63,9999,9999
4200,28,65,9999,9999
4201,26,68,9999,9999
4202,21,60,9999,9999
4203,21,62,9999,9999
4204,28,51,9999,9999
4205,29,68,9999,9999
4206,26,55,9999,9999
4207,20,50,9999,9999
4208,20,64,9999,9999
4209,21,52,9999,9999
4210,29,53,9999,9999
4211,27,66,9999,9999
4212,26,62,9999,9999
4213,27,56,9999,9999
4214,28,72,9999,9999
4215,26,66,9999,9999
4216,28,77,9999,9999
4217,28,52,9999,9999
4218,21,56,9999,9999
4219,21,67,9999,9999
4220,20,67,9999,9999
4221,20,77,9999,9999
4222,28,71,9999,9999
4223,27,72,9999,9999
4224,28,52,9999,9999
4225,20,74,9999,9999
4226,28,59,9999,9999
4227,29,61,9999,9999
4228,29,78,9999,9999
4229,29,77,9999,9999
4230,28,55,9999,9999
4231,27,68,9999,9999
4232,26,54,9999,9999
4233,29,70,9999,9999
4234,28,56,9999,9999
4235,29,74,9999,9999
4236,26,61,9999,9999
4237,27,54,9999,9999
4238,27,78,9999,9999
4239,29,63,9999,9999
4240,26,72,9999,9999
4241,27,78,9999,9999
4242,29,50,9999,9999
4243,27,57,9999,9999
4244,21,73,9999,9999
4245,28,67,9999,9999
4246,26,63,9999,9999
4247,21,79,9999,9999
4248,26,60,9999,9999
4249,21,69,9999,9999
4250,20,51,9999,9999
4251,29,56,9999,9999
4252,29,59,9999,9999
4253,28,55,9999,9999
4254,29,70,9999,9999
4255,28,63,9999,9999
4256,20,67,9999,9999
4257,27,50,9999,9999
4258,28,80,9999,9999
4259,26,76,9999,9999
4260,20,76,9999,9999
4261,29,68,9999,9999
4262,27,55,9999,9999
4263,20,76,9999,9999
4264,27,51,9999,9999
4265,29,51,9999,9999
4266,26,69,9999,9999
4267,26,58,9999,9999
4268,29,69,9999,9999
4269,20,77,9999,9999
4270,21,77,9999,9999
4271,29,65,9999,9999
4272,28,54,9999,9999
4273,21,65,9999,9999
4274,29,71,9999,9999
4275,28,72,9999,9999
4276,29,80,9999,9999
4277,29,58,9999,9999
4278,21,56,9999,9999
4279,27,57,9999,9999
4280,21,53,9999,9999
4281,29,76,9999,9999
4282,27,53,9999,9999
4283,21,55,9999,9999
4284,21,77,9999,9999
4285,27,78,9999,9999
4286,20,53,9999,9999
4287,28,70,9999,9999
4288,27,52,9999,9999
4289,27,75,9999,9999
4290,26,55,9999,9999
4291,20,50,9999,9999
4292,26,67,9999,9999
4293,28,79,9999,9999
4294,29,55,9999,9999
4295,21,72,9999,9999
4296,26,79,9999,9999
4297,29,51,9999,9999
4298,20,73,9999,9999
4299,26,58,9999,9999
4300,29,51,9999,9999
4301,26,67,9999,9999
4302,26,62,9999,9999
4303,20,53,9999,9999
4304,26,63,9999,9999
4305,29,65,9999,9999
4306,26,52,9999,9999
4307,20,58,9999,9999
4308,29,79,9999,9999
4309,21,74,9999,9999
4310,26,76,9999,9999
