ID,contents,Required_BW,Source,Destinations
2425,9,62,9999,9999
2426,12,71,9999,9999
2427,9,56,9999,9999
2428,3,76,9999,9999
2429,9,57,9999,9999
2430,1,53,9999,9999
2431,6,59,9999,9999
2432,1,78,9999,9999
2433,3,67,9999,9999
2434,9,50,9999,9999
2435,14,72,9999,9999
2436,12,65,9999,9999
2437,6,69,9999,9999
2438,1,56,9999,9999
2439,1,51,9999,9999
2440,3,71,9999,9999
2441,12,77,9999,9999
2442,12,78,9999,9999
2443,14,58,9999,9999
2444,6,78,9999,9999
2445,3,63,9999,9999
2446,3,56,9999,9999
2447,6,67,9999,9999
2448,12,59,9999,9999
2449,6,69,9999,9999
2450,14,51,9999,9999
2451,14,78,9999,9999
2452,3,70,9999,9999
2453,14,67,9999,9999
2454,6,80,9999,9999
2455,1,71,9999,9999
2456,6,61,9999,9999
2457,14,52,9999,9999
2458,3,56,9999,9999
2459,14,54,9999,9999
2460,9,63,9999,9999
2461,9,65,9999,9999
2462,14,65,9999,9999
2463,14,56,9999,9999
2464,9,78,9999,9999
2465,12,77,9999,9999
2466,6,63,9999,9999
2467,9,68,9999,9999
2468,6,55,9999,9999
2469,12,61,9999,9999
2470,6,79,9999,9999
2471,1,70,9999,9999
2472,6,69,9999,9999
2473,3,55,9999,9999
2474,9,56,9999,9999
2475,14,69,9999,9999
2476,9,50,9999,9999
2477,9,75,9999,9999
2478,14,75,9999,9999
2479,12,76,9999,9999
2480,3,56,9999,9999
2481,14,56,9999,9999
2482,14,73,9999,9999
2483,14,75,9999,9999
2484,9,58,9999,9999
2485,14,68,9999,9999
2486,14,72,9999,9999
2487,12,69,9999,9999
2488,1,53,9999,9999
2489,12,74,9999,9999
2490,9,66,9999,9999
2491,14,67,9999,9999
2492,6,71,9999,9999
2493,1,74,9999,9999
2494,1,61,9999,9999
2495,9,68,9999,9999
2496,6,56,9999,9999
2497,12,50,9999,9999
2498,14,73,9999,9999
2499,1,69,9999,9999
2500,12,61,9999,9999
2501,12,51,9999,9999
2502,3,74,9999,9999
2503,3,70,9999,9999
2504,6,55,9999,9999
2505,6,67,9999,9999
2506,1,56,9999,9999
2507,14,60,9999,9999
2508,1,78,9999,9999
2509,9,54,9999,9999
2510,6,52,9999,9999
2511,12,78,9999,9999
2512,14,55,9999,9999
2513,9,59,9999,9999
2514,12,62,9999,9999
2515,3,58,9999,9999
2516,12,56,9999,9999
2517,6,72,9999,9999
2518,6,68,9999,9999
2519,9,64,9999,9999
2520,1,67,9999,9999
2521,1,70,9999,9999
2522,14,63,9999,9999
2523,9,73,9999,9999
2524,3,70,9999,9999
2525,6,74,9999,9999
2526,14,69,9999,9999
2527,14,64,9999,9999
2528,3,66,9999,9999
2529,12,62,9999,9999
2530,9,62,9999,9999
2531,12,50,9999,9999
2532,12,57,9999,9999
2533,6,61,9999,9999
2534,1,59,9999,9999
2535,9,71,9999,9999
2536,9,71,9999,9999
2537,9,63,9999,9999
2538,3,52,9999,9999
2539,12,79,9999,9999
2540,1,62,9999,9999
2541,14,65,9999,9999
2542,3,54,9999,9999
2543,1,67,9999,9999
2544,9,62,9999,9999
2545,1,56,9999,9999
2546,9,53,9999,9999
2547,6,76,9999,9999
2548,12,56,9999,9999
2549,1,64,9999,9999
2550,14,68,9999,9999
2551,1,67,9999,9999
2552,6,56,9999,9999
2553,12,75,9999,9999
2554,6,78,9999,9999
2555,1,75,9999,9999
2556,9,79,9999,9999
2557,14,68,9999,9999
2558,12,61,9999,9999
2559,6,66,9999,9999
2560,6,57,9999,9999
2561,12,57,9999,9999
2562,3,72,9999,9999
2563,12,80,9999,9999
2564,1,66,9999,9999
2565,6,52,9999,9999
2566,1,50,9999,9999
2567,1,65,9999,9999
2568,14,71,9999,9999
2569,3,53,9999,9999
2570,6,65,9999,9999
2571,14,69,9999,9999
2572,3,65,9999,9999
2573,14,69,9999,9999
2574,14,67,9999,9999
2575,14,75,9999,9999
2576,12,63,9999,9999
2577,1,59,9999,9999
2578,1,65,9999,9999
2579,6,64,9999,9999
2580,9,80,9999,9999
2581,6,61,9999,9999
2582,1,50,9999,9999
2583,14,76,9999,9999
2584,9,72,9999,9999
2585,9,54,9999,9999
2586,1,78,9999,9999
2587,9,75,9999,9999
2588,9,56,9999,9999
2589,1,72,9999,9999
2590,12,65,9999,9999
2591,12,59,9999,9999
2592,12,61,9999,9999
2593,14,73,9999,9999
2594,6,69,9999,9999
2595,3,64,9999,9999
2596,1,78,9999,9999
2597,6,74,9999,9999
2598,1,79,9999,9999
2599,1,73,9999,9999
2600,3,66,9999,9999
2601,12,80,9999,9999
2602,9,53,9999,9999
2603,3,76,9999,9999
2604,1,52,9999,9999
2605,6,79,9999,9999
2606,12,50,9999,9999
2607,12,64,9999,9999
2608,3,56,9999,9999
2609,14,54,9999,9999
2610,6,56,9999,9999
2611,12,78,9999,9999
2612,14,77,9999,9999
2613,14,50,9999,9999
2614,6,77,9999,9999
2615,3,68,9999,9999
2616,12,61,9999,9999
2617,14,55,9999,9999
2618,14,65,9999,9999
2619,14,72,9999,9999
2620,1,71,9999,9999
2621,9,63,9999,9999
2622,14,79,9999,9999
2623,3,78,9999,9999
2624,6,76,9999,9999
2625,9,73,9999,9999
2626,14,58,9999,9999
2627,6,76,9999,9999
2628,14,69,9999,9999
2629,9,53,9999,9999
2630,12,50,9999,9999
2631,12,67,9999,9999
2632,12,59,9999,9999
2633,1,57,9999,9999
2634,3,63,9999,9999
2635,9,51,9999,9999
2636,9,80,9999,9999
2637,6,66,9999,9999
2638,6,71,9999,9999
2639,9,55,9999,9999
2640,1,68,9999,9999
2641,6,59,9999,9999
2642,6,59,9999,9999
2643,1,65,9999,9999
2644,3,57,9999,9999
2645,9,67,9999,9999
2646,14,77,9999,9999
2647,3,77,9999,9999
2648,14,50,9999,9999
2649,9,50,9999,9999
2650,3,65,9999,9999
2651,12,63,9999,9999
2652,14,58,9999,9999
2653,9,53,9999,9999
2654,1,58,9999,9999
2655,1,50,9999,9999
2656,1,69,9999,9999
2657,12,63,9999,9999
2658,12,77,9999,9999
2659,1,58,9999,9999
2660,9,73,9999,9999
2661,1,75,9999,9999
2662,12,75,9999,9999
2663,3,57,9999,9999
2664,14,73,9999,9999
2665,6,75,9999,9999
2666,12,50,9999,9999
2667,14,55,9999,9999
2668,12,66,9999,9999
2669,14,69,9999,9999
2670,3,78,9999,9999
2671,1,78,9999,9999
2672,12,72,9999,9999
2673,3,70,9999,9999
2674,1,74,9999,9999
2675,9,51,9999,9999
2676,6,72,9999,9999
2677,14,61,9999,9999
2678,1,51,9999,9999
2679,1,62,9999,9999
2680,9,66,9999,9999
2681,3,60,9999,9999
2682,1,53,9999,9999
2683,14,63,9999,9999
2684,9,80,9999,9999
2685,3,67,9999,9999
2686,12,72,9999,9999
2687,12,61,9999,9999
2688,6,64,9999,9999
2689,6,52,9999,9999
2690,14,75,9999,9999
2691,12,57,9999,9999
2692,3,66,9999,9999
2693,1,64,9999,9999
2694,12,71,9999,9999
2695,3,55,9999,9999
2696,1,58,9999,9999
2697,3,68,9999,9999
2698,6,61,9999,9999
2699,12,50,9999,9999
2700,3,65,9999,9999
2701,1,57,9999,9999
2702,3,78,9999,9999
2703,6,72,9999,9999
2704,1,61,9999,9999
2705,6,64,9999,9999
2706,6,50,9999,9999
2707,12,80,9999,9999
2708,3,65,9999,9999
2709,1,72,9999,9999
2710,3,54,9999,9999
2711,12,56,9999,9999
2712,1,80,9999,9999
2713,3,64,9999,9999
2714,1,58,9999,9999
2715,3,54,9999,9999
2716,9,62,9999,9999
2717,1,78,9999,9999
2718,3,74,9999,9999
2719,14,74,9999,9999
2720,12,54,9999,9999
2721,9,64,9999,9999
2722,1,63,9999,9999
2723,9,63,9999,9999
2724,1,54,9999,9999
2725,6,73,9999,9999
2726,14,78,9999,9999
2727,9,55,9999,9999
2728,1,73,9999,9999
2729,14,60,9999,9999
2730,9,61,9999,9999
2731,9,79,9999,9999
2732,14,60,9999,9999
2733,12,73,9999,9999
2734,1,66,9999,9999
2735,3,69,9999,9999
2736,14,59,9999,9999
2737,3,51,9999,9999
2738,3,54,9999,9999
2739,9,80,9999,9999
2740,9,66,9999,9999
2741,9,66,9999,9999
2742,6,64,9999,9999
2743,12,61,9999,9999
2744,12,63,9999,9999
2745,12,58,9999,9999
2746,6,58,9999,9999
2747,9,54,9999,9999
2748,3,50,9999,9999
2749,14,69,9999,9999
2750,12,78,9999,9999
2751,12,61,9999,9999
2752,1,79,9999,9999
2753,1,73,9999,9999
2754,1,73,9999,9999
2755,6,79,9999,9999
2756,6,74,9999,9999
2757,3,62,9999,9999
2758,3,58,9999,9999
2759,14,60,9999,9999
2760,9,76,9999,9999
2761,3,70,9999,9999
2762,12,63,9999,9999
2763,3,52,9999,9999
2764,9,69,9999,9999
2765,6,75,9999,9999
2766,1,55,9999,9999
2767,14,59,9999,9999
2768,12,64,9999,9999
2769,3,56,9999,9999
2770,6,58,9999,9999
2771,9,57,9999,9999
2772,3,68,9999,9999
2773,6,70,9999,9999
2774,1,53,9999,9999
2775,3,78,9999,9999
2776,9,70,9999,9999
2777,6,70,9999,9999
2778,6,78,9999,9999
2779,14,50,9999,9999
2780,12,67,9999,9999
2781,3,71,9999,9999
2782,3,55,9999,9999
2783,12,65,9999,9999
2784,14,78,9999,9999
2785,14,62,9999,9999
2786,12,54,9999,9999
2787,1,63,9999,9999
2788,12,68,9999,9999
2789,9,70,9999,9999
2790,3,58,9999,9999
2791,14,60,9999,9999
2792,3,75,9999,9999
2793,6,79,9999,9999
2794,9,73,9999,9999
2795,3,74,9999,9999
2796,12,66,9999,9999
2797,9,65,9999,9999
2798,6,72,9999,9999
2799,12,75,9999,9999
2800,14,54,9999,9999
2801,1,71,9999,9999
2802,14,62,9999,9999
2803,6,73,9999,9999
2804,3,59,9999,9999
2805,12,67,9999,9999
2806,1,72,9999,9999
2807,6,55,9999,9999
2808,14,71,9999,9999
2809,6,50,9999,9999
2810,6,57,9999,9999
2811,1,63,9999,9999
2812,6,55,9999,9999
2813,9,77,9999,9999
2814,6,64,9999,9999
2815,3,78,9999,9999
2816,9,79,9999,9999
2817,6,56,9999,9999
2818,12,66,9999,9999
2819,3,62,9999,9999
2820,12,55,9999,9999
2821,1,65,9999,9999
2822,9,80,9999,9999
2823,6,60,9999,9999
2824,12,57,9999,9999
2825,1,62,9999,9999
2826,14,62,9999,9999
2827,6,75,9999,9999
2828,9,79,9999,9999
2829,6,76,9999,9999
2830,12,75,9999,9999
2831,3,54,9999,9999
2832,3,51,9999,9999
2833,1,76,9999,9999
2834,1,66,9999,9999
2835,1,71,9999,9999
2836,3,59,9999,9999
2837,3,50,9999,9999
2838,1,73,9999,9999
2839,9,70,9999,9999
2840,6,75,9999,9999
2841,9,56,9999,9999
2842,9,66,9999,9999
2843,14,51,9999,9999
2844,12,78,9999,9999
2845,1,51,9999,9999
2846,12,57,9999,9999
2847,14,72,9999,9999
2848,9,78,9999,9999
2849,14,53,9999,9999
2850,12,79,9999,9999
2851,3,79,9999,9999
2852,6,63,9999,9999
2853,1,59,9999,9999
2854,1,63,9999,9999
2855,9,60,9999,9999
2856,6,59,9999,9999
2857,6,55,9999,9999
2858,6,64,9999,9999
2859,6,76,9999,9999
2860,12,63,9999,9999
2861,6,55,9999,9999
2862,3,77,9999,9999
2863,3,71,9999,9999
2864,12,69,9999,9999
2865,3,53,9999,9999
2866,12,79,9999,9999
2867,14,71,9999,9999
2868,6,55,9999,9999
2869,6,66,9999,9999
2870,14,56,9999,9999
2871,9,78,9999,9999
2872,6,53,9999,9999
2873,14,56,9999,9999
2874,9,80,9999,9999
2875,14,59,9999,9999
2876,6,53,9999,9999
2877,12,60,9999,9999
2878,3,71,9999,9999
2879,6,75,9999,9999
2880,14,68,9999,9999
2881,14,74,9999,9999
2882,6,61,9999,9999
2883,1,63,9999,9999
2884,3,62,9999,9999
2885,12,75,9999,9999
2886,6,59,9999,9999
2887,12,51,9999,9999
2888,9,76,9999,9999
2889,12,54,9999,9999
2890,14,73,9999,9999
2891,14,80,9999,9999
2892,1,52,9999,9999
2893,3,53,9999,9999
2894,12,63,9999,9999
2895,1,57,9999,9999
2896,1,51,9999,9999
2897,3,67,9999,9999
2898,14,70,9999,9999
2899,6,70,9999,9999
2900,14,64,9999,9999
2901,9,76,9999,9999
2902,6,76,9999,9999
2903,1,74,9999,9999
2904,3,62,9999,9999
2905,9,50,9999,9999
2906,6,71,9999,9999
2907,3,55,9999,9999
2908,6,73,9999,9999
2909,12,71,9999,9999
2910,1,64,9999,9999
2911,3,68,9999,9999
2912,9,77,9999,9999
2913,6,54,9999,9999
2914,9,55,9999,9999
2915,9,65,9999,9999
2916,1,53,9999,9999
2917,12,68,9999,9999
2918,1,71,9999,9999
2919,3,79,9999,9999
2920,3,62,9999,9999
2921,9,80,9999,9999
2922,1,67,9999,9999
2923,1,68,9999,9999
2924,14,62,9999,9999
2925,12,69,9999,9999
2926,3,80,9999,9999
2927,12,68,9999,9999
2928,6,78,9999,9999
2929,1,64,9999,9999
2930,9,61,9999,9999
2931,6,72,9999,9999
2932,14,77,9999,9999
2933,1,55,9999,9999
2934,9,63,9999,9999
2935,14,60,9999,9999
2936,12,63,9999,9999
2937,12,70,9999,9999
2938,12,51,9999,9999
2939,12,80,9999,9999
2940,9,71,9999,9999
2941,12,54,9999,9999
2942,12,70,9999,9999
2943,1,56,9999,9999
2944,12,77,9999,9999
2945,3,51,9999,9999
2946,1,69,9999,9999
2947,6,51,9999,9999
2948,9,57,9999,9999
2949,6,75,9999,9999
2950,6,52,9999,9999
2951,3,62,9999,9999
2952,14,64,9999,9999
2953,6,77,9999,9999
2954,1,67,9999,9999
2955,14,60,9999,9999
2956,9,71,9999,9999
2957,1,79,9999,9999
2958,14,80,9999,9999
2959,6,80,9999,9999
2960,12,75,9999,9999
2961,12,72,9999,9999
2962,3,67,9999,9999
2963,14,68,9999,9999
2964,3,58,9999,9999
2965,14,60,9999,9999
2966,6,65,9999,9999
2967,9,59,9999,9999
2968,1,63,9999,9999
2969,12,80,9999,9999
2970,6,63,9999,9999
2971,3,56,9999,9999
2972,14,54,9999,9999
2973,6,59,9999,9999
2974,9,63,9999,9999
2975,3,71,9999,9999
2976,6,51,9999,9999
2977,3,77,9999,9999
2978,6,77,9999,9999
2979,1,77,9999,9999
2980,3,56,9999,9999
2981,9,52,9999,9999
2982,14,75,9999,9999
2983,3,72,9999,9999
2984,9,59,9999,9999
2985,12,52,9999,9999
2986,14,62,9999,9999
2987,1,58,9999,9999
2988,6,80,9999,9999
2989,14,50,9999,9999
2990,1,61,9999,9999
2991,1,52,9999,9999
2992,12,64,9999,9999
2993,12,71,9999,9999
2994,14,70,9999,9999
2995,12,75,9999,9999
2996,1,80,9999,9999
2997,1,77,9999,9999
2998,1,58,9999,9999
2999,12,79,9999,9999
3000,1,78,9999,9999
3001,9,66,9999,9999
3002,6,57,9999,9999
3003,3,59,9999,9999
3004,9,58,9999,9999
3005,3,69,9999,9999
3006,1,58,9999,9999
3007,3,56,9999,9999
3008,6,52,9999,9999
3009,9,51,9999,9999
3010,3,72,9999,9999
3011,6,58,9999,9999
3012,1,63,9999,9999
3013,12,62,9999,9999
3014,9,67,9999,9999
3015,1,59,9999,9999
3016,9,79,9999,9999
3017,12,61,9999,9999
3018,3,80,9999,9999
3019,12,66,9999,9999
3020,9,67,9999,9999
3021,6,67,9999,9999
3022,9,58,9999,9999
3023,12,62,9999,9999
3024,1,67,9999,9999
3025,14,51,9999,9999
3026,12,79,9999,9999
3027,12,80,9999,9999
3028,3,59,9999,9999
3029,9,68,9999,9999
3030,6,73,9999,9999
3031,6,50,9999,9999
3032,3,76,9999,9999
3033,3,70,9999,9999
3034,14,78,9999,9999
3035,6,72,9999,9999
3036,14,71,9999,9999
3037,1,59,9999,9999
3038,1,61,9999,9999
3039,12,60,9999,9999
3040,6,52,9999,9999
3041,6,54,9999,9999
3042,12,73,9999,9999
3043,14,78,9999,9999
3044,12,50,9999,9999
3045,12,62,9999,9999
3046,1,63,9999,9999
3047,14,63,9999,9999
3048,9,76,9999,9999
3049,12,54,9999,9999
3050,9,55,9999,9999
3051,14,64,9999,9999
3052,12,64,9999,9999
3053,6,59,9999,9999
3054,1,72,9999,9999
3055,6,53,9999,9999
3056,14,72,9999,9999
3057,3,68,9999,9999
3058,6,70,9999,9999
3059,12,71,9999,9999
3060,3,63,9999,9999
3061,14,79,9999,9999
3062,3,72,9999,9999
3063,9,52,9999,9999
3064,12,59,9999,9999
3065,1,71,9999,9999
3066,1,62,9999,9999
3067,12,54,9999,9999
3068,9,60,9999,9999
3069,12,50,9999,9999
3070,3,54,9999,9999
3071,6,79,9999,9999
3072,6,57,9999,9999
3073,3,78,9999,9999
3074,14,61,9999,9999
3075,9,70,9999,9999
3076,1,68,9999,9999
3077,9,58,9999,9999
3078,3,70,9999,9999
3079,9,61,9999,9999
3080,12,52,9999,9999
3081,9,69,9999,9999
3082,12,75,9999,9999
3083,12,79,9999,9999
3084,1,51,9999,9999
3085,3,59,9999,9999
3086,3,68,9999,9999
3087,9,71,9999,9999
3088,1,58,9999,9999
3089,3,54,9999,9999
3090,1,71,9999,9999
3091,12,52,9999,9999
3092,3,60,9999,9999
3093,6,80,9999,9999
3094,9,70,9999,9999
3095,9,75,9999,9999
3096,3,70,9999,9999
3097,14,57,9999,9999
3098,9,76,9999,9999
3099,12,74,9999,9999
3100,14,50,9999,9999
3101,3,68,9999,9999
3102,6,59,9999,9999
3103,3,77,9999,9999
3104,6,78,9999,9999
3105,6,55,9999,9999
3106,1,74,9999,9999
3107,6,65,9999,9999
3108,6,71,9999,9999
3109,12,69,9999,9999
3110,1,74,9999,9999
3111,14,65,9999,9999
3112,9,62,9999,9999
3113,1,51,9999,9999
3114,14,65,9999,9999
3115,9,71,9999,9999
3116,14,55,9999,9999
3117,14,60,9999,9999
3118,3,58,9999,9999
3119,14,79,9999,9999
3120,14,78,9999,9999
3121,14,70,9999,9999
3122,1,80,9999,9999
3123,9,77,9999,9999
3124,14,79,9999,9999
3125,9,66,9999,9999
3126,14,76,9999,9999
3127,1,58,9999,9999
3128,1,59,9999,9999
3129,12,74,9999,9999
3130,9,74,9999,9999
3131,1,52,9999,9999
3132,9,61,9999,9999
3133,14,79,9999,9999
3134,1,75,9999,9999
3135,14,77,9999,9999
3136,6,65,9999,9999
3137,3,80,9999,9999
3138,9,55,9999,9999
3139,12,70,9999,9999
3140,14,64,9999,9999
3141,1,58,9999,9999
3142,14,70,9999,9999
3143,9,80,9999,9999
3144,14,73,9999,9999
3145,6,78,9999,9999
3146,3,75,9999,9999
3147,14,51,9999,9999
3148,3,53,9999,9999
3149,3,73,9999,9999
3150,9,60,9999,9999
3151,1,67,9999,9999
3152,6,58,9999,9999
3153,9,58,9999,9999
3154,14,52,9999,9999
3155,9,61,9999,9999
3156,3,78,9999,9999
3157,9,74,9999,9999
3158,9,53,9999,9999
3159,12,70,9999,9999
3160,14,60,9999,9999
3161,6,55,9999,9999
3162,6,55,9999,9999
3163,14,61,9999,9999
3164,6,64,9999,9999
3165,6,74,9999,9999
3166,14,77,9999,9999
3167,14,72,9999,9999
3168,14,79,9999,9999
3169,3,63,9999,9999
3170,14,73,9999,9999
3171,12,72,9999,9999
3172,14,72,9999,9999
3173,6,51,9999,9999
3174,1,77,9999,9999
3175,6,51,9999,9999
3176,3,63,9999,9999
3177,1,62,9999,9999
3178,9,58,9999,9999
3179,3,74,9999,9999
3180,1,60,9999,9999
3181,3,76,9999,9999
3182,1,57,9999,9999
3183,12,66,9999,9999
3184,1,59,9999,9999
3185,3,67,9999,9999
3186,12,73,9999,9999
3187,3,60,9999,9999
3188,6,74,9999,9999
3189,1,54,9999,9999
3190,1,75,9999,9999
3191,6,68,9999,9999
3192,12,58,9999,9999
3193,6,75,9999,9999
3194,12,79,9999,9999
3195,14,60,9999,9999
3196,14,62,9999,9999
3197,6,51,9999,9999
3198,6,53,9999,9999
3199,12,56,9999,9999
3200,12,57,9999,9999
3201,6,50,9999,9999
3202,6,68,9999,9999
3203,1,65,9999,9999
3204,1,78,9999,9999
3205,6,65,9999,9999
3206,14,57,9999,9999
3207,1,63,9999,9999
3208,1,68,9999,9999
3209,3,53,9999,9999
3210,1,54,9999,9999
3211,3,73,9999,9999
3212,9,53,9999,9999
3213,1,74,9999,9999
3214,9,77,9999,9999
3215,14,56,9999,9999
3216,6,57,9999,9999
3217,9,71,9999,9999
3218,1,60,9999,9999
3219,1,59,9999,9999
3220,3,78,9999,9999
3221,12,69,9999,9999
3222,12,54,9999,9999
3223,9,61,9999,9999
3224,6,61,9999,9999
3225,3,79,9999,9999
3226,1,74,9999,9999
3227,3,77,9999,9999
3228,12,56,9999,9999
3229,9,68,9999,9999
3230,6,75,9999,9999
3231,1,67,9999,9999
3232,3,50,9999,9999
3233,3,66,9999,9999
3234,6,63,9999,9999
3235,12,61,9999,9999
3236,12,68,9999,9999
3237,3,67,9999,9999
3238,6,68,9999,9999
3239,12,65,9999,9999
3240,1,62,9999,9999
3241,1,75,9999,9999
3242,9,77,9999,9999
3243,6,71,9999,9999
3244,12,78,9999,9999
3245,12,52,9999,9999
3246,14,51,9999,9999
3247,3,74,9999,9999
3248,1,56,9999,9999
3249,6,70,9999,9999
3250,9,79,9999,9999
3251,6,67,9999,9999
3252,12,67,9999,9999
3253,1,53,9999,9999
3254,6,54,9999,9999
3255,6,56,9999,9999
3256,1,69,9999,9999
3257,9,73,9999,9999
3258,14,73,9999,9999
3259,9,61,9999,9999
3260,14,62,9999,9999
3261,1,75,9999,9999
3262,3,63,9999,9999
3263,1,66,9999,9999
3264,14,51,9999,9999
3265,9,64,9999,9999
3266,14,73,9999,9999
3267,6,54,9999,9999
3268,14,62,9999,9999
3269,12,79,9999,9999
3270,6,78,9999,9999
3271,14,73,9999,9999
3272,9,66,9999,9999
3273,6,72,9999,9999
3274,3,78,9999,9999
3275,1,58,9999,9999
3276,12,76,9999,9999
3277,9,53,9999,9999
3278,14,63,9999,9999
3279,12,65,9999,9999
3280,6,77,9999,9999
3281,6,52,9999,9999
3282,9,54,9999,9999
3283,3,62,9999,9999
3284,14,62,9999,9999
3285,12,51,9999,9999
3286,1,63,9999,9999
3287,12,65,9999,9999
3288,14,59,9999,9999
3289,1,54,9999,9999
3290,6,52,9999,9999
3291,3,80,9999,9999
3292,14,74,9999,9999
3293,1,69,9999,9999
3294,3,52,9999,9999
3295,6,59,9999,9999
3296,6,80,9999,9999
3297,3,79,9999,9999
3298,3,65,9999,9999
3299,1,79,9999,9999
3300,6,71,9999,9999
3301,14,65,9999,9999
3302,3,69,9999,9999
3303,9,57,9999,9999
3304,6,58,9999,9999
3305,12,56,9999,9999
3306,6,64,9999,9999
3307,12,71,9999,9999
3308,14,68,9999,9999
3309,6,68,9999,9999
3310,3,52,9999,9999
3311,12,60,9999,9999
3312,3,58,9999,9999
3313,6,54,9999,9999
3314,12,53,9999,9999
3315,12,50,9999,9999
3316,9,71,9999,9999
3317,9,67,9999,9999
3318,1,67,9999,9999
3319,14,65,9999,9999
3320,6,77,9999,9999
3321,12,72,9999,9999
3322,3,78,9999,9999
3323,14,70,9999,9999
3324,1,69,9999,9999
3325,9,69,9999,9999
3326,3,60,9999,9999
3327,14,50,9999,9999
3328,6,71,9999,9999
3329,1,51,9999,9999
3330,3,79,9999,9999
3331,1,76,9999,9999
3332,6,52,9999,9999
3333,14,66,9999,9999
3334,6,72,9999,9999
3335,9,79,9999,9999
3336,9,72,9999,9999
3337,14,60,9999,9999
3338,1,51,9999,9999
3339,12,64,9999,9999
3340,9,73,9999,9999
3341,6,65,9999,9999
3342,14,79,9999,9999
3343,9,70,9999,9999
3344,6,63,9999,9999
3345,12,56,9999,9999
3346,1,58,9999,9999
3347,1,63,9999,9999
3348,14,62,9999,9999
3349,6,79,9999,9999
3350,12,56,9999,9999
3351,6,50,9999,9999
3352,9,74,9999,9999
3353,14,76,9999,9999
3354,1,56,9999,9999
3355,12,50,9999,9999
3356,1,58,9999,9999
3357,1,73,9999,9999
3358,6,62,9999,9999
3359,14,54,9999,9999
3360,12,80,9999,9999
3361,12,60,9999,9999
3362,6,69,9999,9999
3363,1,62,9999,9999
3364,9,55,9999,9999
3365,14,77,9999,9999
3366,1,65,9999,9999
3367,12,56,9999,9999
3368,1,71,9999,9999
3369,1,66,9999,9999
3370,9,55,9999,9999
3371,12,55,9999,9999
3372,12,63,9999,9999
3373,1,65,9999,9999
3374,12,79,9999,9999
3375,9,71,9999,9999
3376,1,57,9999,9999
3377,6,61,9999,9999
3378,14,55,9999,9999
3379,14,62,9999,9999
3380,12,53,9999,9999
3381,9,70,9999,9999
3382,6,55,9999,9999
3383,6,79,9999,9999
3384,6,60,9999,9999
3385,6,60,9999,9999
3386,1,57,9999,9999
3387,3,69,9999,9999
3388,9,68,9999,9999
3389,3,58,9999,9999
3390,3,77,9999,9999
3391,9,78,9999,9999
3392,1,51,9999,9999
3393,6,73,9999,9999
3394,12,61,9999,9999
3395,3,74,9999,9999
3396,14,70,9999,9999
3397,14,56,9999,9999
3398,6,77,9999,9999
3399,1,76,9999,9999
3400,3,57,9999,9999
3401,9,66,9999,9999
3402,1,71,9999,9999
3403,1,63,9999,9999
3404,14,68,9999,9999
3405,12,68,9999,9999
3406,1,72,9999,9999
3407,9,74,9999,9999
3408,12,65,9999,9999
3409,14,78,9999,9999
3410,14,64,9999,9999
3411,6,52,9999,9999
3412,1,77,9999,9999
3413,6,60,9999,9999
3414,14,50,9999,9999
3415,9,51,9999,9999
3416,9,56,9999,9999
3417,9,57,9999,9999
3418,6,57,9999,9999
3419,6,72,9999,9999
3420,14,60,9999,9999
3421,9,51,9999,9999
3422,12,51,9999,9999
3423,1,72,9999,9999
3424,9,61,9999,9999
3425,6,75,9999,9999
3426,1,66,9999,9999
3427,3,67,9999,9999
3428,6,61,9999,9999
3429,3,69,9999,9999
3430,9,65,9999,9999
3431,3,58,9999,9999
3432,14,73,9999,9999
3433,12,64,9999,9999
3434,3,61,9999,9999
3435,6,71,9999,9999
3436,9,70,9999,9999
3437,12,79,9999,9999
3438,1,51,9999,9999
3439,6,62,9999,9999
3440,12,62,9999,9999
3441,3,69,9999,9999
3442,3,62,9999,9999
3443,6,61,9999,9999
3444,14,62,9999,9999
3445,6,54,9999,9999
3446,9,64,9999,9999
3447,12,69,9999,9999
3448,6,63,9999,9999
3449,9,77,9999,9999
3450,14,68,9999,9999
3451,3,58,9999,9999
3452,12,56,9999,9999
3453,9,52,9999,9999
3454,12,75,9999,9999
3455,14,75,9999,9999
3456,1,53,9999,9999
3457,1,63,9999,9999
3458,9,75,9999,9999
3459,1,79,9999,9999
3460,9,79,9999,9999
3461,6,63,9999,9999
3462,9,57,9999,9999
3463,14,58,9999,9999
3464,1,66,9999,9999
3465,1,61,9999,9999
3466,12,62,9999,9999
3467,3,63,9999,9999
3468,9,65,9999,9999
3469,12,71,9999,9999
3470,12,54,9999,9999
3471,12,55,9999,9999
3472,9,57,9999,9999
3473,3,56,9999,9999
3474,6,55,9999,9999
3475,6,66,9999,9999
3476,3,76,9999,9999
3477,1,72,9999,9999
3478,3,55,9999,9999
3479,3,50,9999,9999
3480,3,60,9999,9999
3481,1,50,9999,9999
3482,3,58,9999,9999
3483,9,72,9999,9999
3484,9,72,9999,9999
3485,3,78,9999,9999
3486,1,50,9999,9999
3487,9,74,9999,9999
3488,6,78,9999,9999
3489,6,58,9999,9999
3490,12,63,9999,9999
3491,1,51,9999,9999
3492,1,71,9999,9999
3493,14,79,9999,9999
3494,9,67,9999,9999
3495,3,55,9999,9999
3496,14,79,9999,9999
3497,1,51,9999,9999
3498,3,53,9999,9999
3499,1,63,9999,9999
