ID,contents,Required_BW,Source,Destinations
4275,20,62,9999,9999
4276,21,57,9999,9999
4277,27,69,9999,9999
4278,28,50,9999,9999
4279,28,62,9999,9999
4280,29,52,9999,9999
4281,27,59,9999,9999
4282,21,52,9999,9999
4283,26,72,9999,9999
4284,27,70,9999,9999
4285,21,54,9999,9999
4286,29,70,9999,9999
4287,26,74,9999,9999
4288,28,51,9999,9999
4289,20,53,9999,9999
4290,27,74,9999,9999
4291,26,80,9999,9999
4292,28,69,9999,9999
4293,21,74,9999,9999
4294,26,52,9999,9999
4295,20,67,9999,9999
4296,21,74,9999,9999
4297,26,66,9999,9999
4298,20,71,9999,9999
4299,20,78,9999,9999
4300,26,64,9999,9999
4301,28,64,9999,9999
4302,29,78,9999,9999
4303,29,57,9999,9999
4304,29,50,9999,9999
4305,21,63,9999,9999
4306,28,79,9999,9999
4307,21,58,9999,9999
4308,26,75,9999,9999
4309,20,67,9999,9999
4310,28,79,9999,9999
4311,21,50,9999,9999
4312,27,50,9999,9999
4313,26,60,9999,9999
4314,21,68,9999,9999
4315,29,73,9999,9999
4316,28,80,9999,9999
4317,26,52,9999,9999
4318,26,62,9999,9999
4319,26,57,9999,9999
4320,27,76,9999,9999
4321,29,73,9999,9999
4322,26,68,9999,9999
4323,28,68,9999,9999
4324,28,62,9999,9999
4325,26,59,9999,9999
4326,21,61,9999,9999
4327,29,66,9999,9999
4328,20,55,9999,9999
4329,28,77,9999,9999
4330,26,50,9999,9999
4331,20,67,9999,9999
4332,21,53,9999,9999
4333,26,74,9999,9999
4334,28,62,9999,9999
4335,20,73,9999,9999
4336,28,68,9999,9999
4337,26,70,9999,9999
4338,29,53,9999,9999
4339,21,54,9999,9999
4340,27,75,9999,9999
4341,20,78,9999,9999
4342,26,76,9999,9999
4343,29,75,9999,9999
4344,21,62,9999,9999
4345,21,70,9999,9999
4346,27,69,9999,9999
4347,26,64,9999,9999
4348,28,65,9999,9999
4349,29,75,9999,9999
4350,21,72,9999,9999
4351,20,78,9999,9999
4352,28,68,9999,9999
4353,21,71,9999,9999
4354,21,71,9999,9999
4355,29,80,9999,9999
4356,27,71,9999,9999
4357,27,54,9999,9999
4358,29,73,9999,9999
4359,21,79,9999,9999
4360,26,61,9999,9999
4361,28,73,9999,9999
4362,21,58,9999,9999
4363,28,55,9999,9999
4364,21,58,9999,9999
4365,27,67,9999,9999
4366,28,67,9999,9999
4367,21,78,9999,9999
4368,27,76,9999,9999
4369,27,65,9999,9999
4370,28,69,9999,9999
4371,26,60,9999,9999
4372,27,64,9999,9999
4373,20,77,9999,9999
4374,27,50,9999,9999
4375,26,75,9999,9999
4376,29,59,9999,9999
4377,21,63,9999,9999
4378,20,64,9999,9999
4379,21,67,9999,9999
4380,20,63,9999,9999
4381,20,68,9999,9999
4382,26,62,9999,9999
4383,21,70,9999,9999
4384,29,52,9999,9999
4385,20,61,9999,9999
4386,29,68,9999,9999
4387,21,57,9999,9999
4388,29,50,9999,9999
4389,26,63,9999,9999
4390,29,68,9999,9999
4391,29,77,9999,9999
4392,20,60,9999,9999
4393,20,71,9999,9999
4394,21,73,9999,9999
4395,21,54,9999,9999
4396,28,56,9999,9999
4397,21,78,9999,9999
4398,20,77,9999,9999
4399,27,69,9999,9999
4400,27,62,9999,9999
4401,21,65,9999,9999
4402,29,57,9999,9999
4403,28,64,9999,9999
4404,26,72,9999,9999
4405,26,65,9999,9999
4406,26,61,9999,9999
4407,29,77,9999,9999
4408,29,62,9999,9999
4409,20,65,9999,9999
4410,27,52,9999,9999
4411,21,74,9999,9999
4412,27,56,9999,9999
4413,27,53,9999,9999
4414,29,65,9999,9999
4415,28,66,9999,9999
4416,26,65,9999,9999
4417,21,51,9999,9999
4418,27,64,9999,9999
4419,21,63,9999,9999
4420,26,52,9999,9999
4421,28,51,9999,9999
4422,29,71,9999,9999
4423,28,79,9999,9999
4424,27,74,9999,9999
4425,27,71,9999,9999
4426,21,53,9999,9999
4427,26,68,9999,9999
4428,21,79,9999,9999
4429,26,77,9999,9999
4430,28,80,9999,9999
4431,26,78,9999,9999
4432,21,80,9999,9999
4433,29,77,9999,9999
4434,26,80,9999,9999
4435,28,64,9999,9999
4436,26,62,9999,9999
4437,29,54,9999,9999
4438,26,80,9999,9999
4439,26,56,9999,9999
4440,28,63,9999,9999
4441,28,60,9999,9999
4442,27,69,9999,9999
4443,21,61,9999,9999
4444,29,73,9999,9999
4445,26,67,9999,9999
4446,20,64,9999,9999
4447,26,78,9999,9999
4448,29,56,9999,9999
4449,29,53,9999,9999
4450,21,79,9999,9999
4451,21,71,9999,9999
4452,21,58,9999,9999
4453,26,76,9999,9999
4454,27,53,9999,9999
4455,21,62,9999,9999
4456,29,72,9999,9999
4457,27,57,9999,9999
4458,27,77,9999,9999
4459,28,77,9999,9999
4460,27,59,9999,9999
4461,21,72,9999,9999
4462,26,58,9999,9999
4463,21,68,9999,9999
4464,28,74,9999,9999
4465,26,71,9999,9999
4466,21,71,9999,9999
4467,21,53,9999,9999
4468,28,53,9999,9999
4469,21,58,9999,9999
4470,27,56,9999,9999
4471,26,63,9999,9999
4472,29,61,9999,9999
4473,28,64,9999,9999
4474,21,62,9999,9999
4475,27,75,9999,9999
4476,20,56,9999,9999
4477,21,74,9999,9999
4478,29,55,9999,9999
4479,27,56,9999,9999
4480,27,53,9999,9999
4481,21,63,9999,9999
4482,27,71,9999,9999
4483,27,68,9999,9999
4484,28,65,9999,9999
4485,26,74,9999,9999
4486,20,67,9999,9999
4487,26,61,9999,9999
4488,27,58,9999,9999
4489,26,65,9999,9999
4490,28,68,9999,9999
4491,21,55,9999,9999
4492,29,62,9999,9999
4493,21,51,9999,9999
4494,27,68,9999,9999
4495,28,79,9999,9999
4496,27,73,9999,9999
4497,20,77,9999,9999
4498,20,70,9999,9999
4499,20,79,9999,9999
4500,26,69,9999,9999
4501,20,64,9999,9999
4502,29,51,9999,9999
4503,28,67,9999,9999
4504,27,63,9999,9999
4505,28,66,9999,9999
4506,21,71,9999,9999
4507,21,79,9999,9999
4508,29,71,9999,9999
4509,26,61,9999,9999
4510,21,50,9999,9999
4511,28,72,9999,9999
4512,21,78,9999,9999
4513,21,51,9999,9999
4514,20,58,9999,9999
4515,21,57,9999,9999
4516,27,58,9999,9999
4517,28,62,9999,9999
4518,27,52,9999,9999
4519,20,51,9999,9999
4520,28,79,9999,9999
4521,29,75,9999,9999
4522,28,53,9999,9999
4523,27,60,9999,9999
4524,28,67,9999,9999
4525,20,68,9999,9999
4526,28,80,9999,9999
4527,27,77,9999,9999
4528,20,55,9999,9999
4529,21,66,9999,9999
4530,26,59,9999,9999
4531,28,69,9999,9999
4532,20,64,9999,9999
4533,26,80,9999,9999
4534,20,59,9999,9999
4535,27,52,9999,9999
4536,21,74,9999,9999
4537,28,51,9999,9999
4538,21,71,9999,9999
4539,20,70,9999,9999
4540,27,64,9999,9999
4541,29,71,9999,9999
4542,28,77,9999,9999
4543,26,70,9999,9999
4544,27,72,9999,9999
4545,20,61,9999,9999
4546,28,64,9999,9999
4547,27,65,9999,9999
4548,29,77,9999,9999
4549,28,80,9999,9999
4550,27,73,9999,9999
4551,21,68,9999,9999
4552,20,77,9999,9999
4553,27,57,9999,9999
4554,27,63,9999,9999
4555,21,73,9999,9999
4556,28,72,9999,9999
4557,21,80,9999,9999
4558,20,67,9999,9999
4559,27,51,9999,9999
4560,26,61,9999,9999
4561,29,59,9999,9999
4562,29,54,9999,9999
4563,20,64,9999,9999
4564,28,76,9999,9999
4565,26,72,9999,9999
4566,28,63,9999,9999
4567,28,78,9999,9999
4568,28,69,9999,9999
4569,20,75,9999,9999
4570,20,80,9999,9999
4571,21,57,9999,9999
4572,27,78,9999,9999
4573,20,52,9999,9999
4574,27,59,9999,9999
4575,20,70,9999,9999
4576,20,79,9999,9999
4577,28,63,9999,9999
4578,28,52,9999,9999
4579,20,78,9999,9999
4580,27,76,9999,9999
4581,27,68,9999,9999
4582,27,68,9999,9999
4583,20,67,9999,9999
4584,26,61,9999,9999
4585,27,79,9999,9999
4586,21,67,9999,9999
4587,26,68,9999,9999
4588,26,60,9999,9999
4589,27,64,9999,9999
4590,20,78,9999,9999
4591,28,53,9999,9999
4592,26,53,9999,9999
4593,29,59,9999,9999
4594,21,62,9999,9999
4595,27,66,9999,9999
4596,27,68,9999,9999
4597,26,71,9999,9999
4598,29,65,9999,9999
4599,28,54,9999,9999
4600,29,79,9999,9999
4601,20,59,9999,9999
4602,29,69,9999,9999
4603,28,62,9999,9999
4604,29,80,9999,9999
4605,20,61,9999,9999
4606,28,72,9999,9999
4607,27,52,9999,9999
4608,20,69,9999,9999
4609,28,64,9999,9999
4610,21,77,9999,9999
4611,29,67,9999,9999
4612,26,77,9999,9999
4613,27,75,9999,9999
4614,28,75,9999,9999
4615,20,74,9999,9999
4616,27,75,9999,9999
4617,26,58,9999,9999
4618,27,54,9999,9999
4619,20,66,9999,9999
4620,29,64,9999,9999
4621,28,56,9999,9999
4622,21,71,9999,9999
4623,20,52,9999,9999
4624,26,50,9999,9999
4625,20,60,9999,9999
4626,28,67,9999,9999
4627,28,78,9999,9999
4628,27,71,9999,9999
4629,21,58,9999,9999
4630,28,53,9999,9999
4631,21,73,9999,9999
4632,29,72,9999,9999
4633,27,56,9999,9999
4634,27,73,9999,9999
4635,20,51,9999,9999
4636,20,71,9999,9999
4637,28,70,9999,9999
4638,28,72,9999,9999
4639,29,78,9999,9999
4640,20,52,9999,9999
4641,28,53,9999,9999
4642,27,59,9999,9999
4643,26,50,9999,9999
4644,27,57,9999,9999
4645,20,62,9999,9999
4646,28,66,9999,9999
4647,26,57,9999,9999
4648,27,65,9999,9999
4649,27,65,9999,9999
4650,29,65,9999,9999
4651,29,72,9999,9999
4652,21,76,9999,9999
4653,21,53,9999,9999
4654,26,76,9999,9999
4655,27,50,9999,9999
4656,27,68,9999,9999
4657,27,75,9999,9999
4658,20,74,9999,9999
4659,20,77,9999,9999
4660,28,50,9999,9999
4661,26,74,9999,9999
4662,26,75,9999,9999
4663,26,79,9999,9999
4664,21,62,9999,9999
4665,21,58,9999,9999
4666,26,58,9999,9999
4667,21,52,9999,9999
4668,21,53,9999,9999
4669,26,66,9999,9999
4670,26,54,9999,9999
4671,29,59,9999,9999
4672,26,58,9999,9999
4673,27,62,9999,9999
4674,29,50,9999,9999
4675,28,75,9999,9999
4676,27,55,9999,9999
4677,28,59,9999,9999
4678,28,54,9999,9999
4679,28,59,9999,9999
4680,29,71,9999,9999
4681,20,67,9999,9999
4682,21,68,9999,9999
4683,26,64,9999,9999
4684,29,71,9999,9999
4685,21,72,9999,9999
4686,27,51,9999,9999
4687,21,54,9999,9999
4688,21,57,9999,9999
4689,27,52,9999,9999
4690,28,78,9999,9999
4691,28,51,9999,9999
4692,27,75,9999,9999
4693,27,54,9999,9999
4694,21,76,9999,9999
4695,26,71,9999,9999
4696,27,54,9999,9999
4697,20,78,9999,9999
4698,27,74,9999,9999
4699,28,63,9999,9999
4700,29,54,9999,9999
4701,28,57,9999,9999
4702,21,57,9999,9999
4703,20,51,9999,9999
4704,28,67,9999,9999
4705,28,52,9999,9999
4706,26,72,9999,9999
4707,20,68,9999,9999
4708,29,73,9999,9999
4709,27,60,9999,9999
4710,26,74,9999,9999
4711,27,73,9999,9999
4712,26,74,9999,9999
4713,27,66,9999,9999
4714,21,71,9999,9999
4715,21,56,9999,9999
4716,28,66,9999,9999
4717,20,58,9999,9999
4718,21,74,9999,9999
4719,21,61,9999,9999
4720,29,73,9999,9999
4721,26,72,9999,9999
4722,20,63,9999,9999
4723,28,58,9999,9999
4724,29,76,9999,9999
4725,21,77,9999,9999
4726,27,72,9999,9999
4727,27,50,9999,9999
4728,27,76,9999,9999
4729,27,63,9999,9999
4730,26,63,9999,9999
4731,26,53,9999,9999
4732,27,71,9999,9999
4733,28,65,9999,9999
4734,21,62,9999,9999
4735,29,80,9999,9999
4736,20,74,9999,9999
4737,27,51,9999,9999
4738,27,58,9999,9999
4739,29,59,9999,9999
4740,20,70,9999,9999
4741,27,73,9999,9999
4742,21,73,9999,9999
4743,28,78,9999,9999
4744,27,72,9999,9999
4745,28,56,9999,9999
4746,28,71,9999,9999
4747,26,52,9999,9999
4748,21,64,9999,9999
4749,27,73,9999,9999
4750,28,50,9999,9999
4751,27,54,9999,9999
4752,27,62,9999,9999
4753,29,80,9999,9999
4754,21,74,9999,9999
4755,26,64,9999,9999
4756,20,75,9999,9999
4757,21,53,9999,9999
4758,27,52,9999,9999
4759,26,78,9999,9999
4760,20,56,9999,9999
4761,26,72,9999,9999
4762,20,78,9999,9999
4763,27,70,9999,9999
4764,21,58,9999,9999
4765,28,74,9999,9999
4766,28,60,9999,9999
4767,29,51,9999,9999
4768,27,61,9999,9999
4769,29,67,9999,9999
4770,29,72,9999,9999
4771,28,61,9999,9999
4772,27,77,9999,9999
4773,28,69,9999,9999
4774,20,55,9999,9999
4775,29,66,9999,9999
4776,26,73,9999,9999
4777,20,66,9999,9999
4778,28,66,9999,9999
4779,28,53,9999,9999
4780,20,61,9999,9999
4781,29,74,9999,9999
4782,26,52,9999,9999
4783,20,58,9999,9999
4784,28,50,9999,9999
4785,21,58,9999,9999
4786,29,70,9999,9999
4787,28,77,9999,9999
4788,28,54,9999,9999
4789,20,80,9999,9999
4790,20,72,9999,9999
4791,20,55,9999,9999
4792,20,77,9999,9999
4793,29,74,9999,9999
4794,26,79,9999,9999
4795,29,78,9999,9999
4796,28,79,9999,9999
4797,27,64,9999,9999
4798,20,57,9999,9999
4799,29,78,9999,9999
4800,20,72,9999,9999
4801,21,67,9999,9999
4802,21,60,9999,9999
4803,28,54,9999,9999
4804,29,58,9999,9999
4805,21,77,9999,9999
4806,28,65,9999,9999
4807,21,64,9999,9999
4808,26,79,9999,9999
4809,28,70,9999,9999
4810,20,66,9999,9999
4811,20,74,9999,9999
4812,21,65,9999,9999
4813,21,79,9999,9999
4814,28,74,9999,9999
4815,27,60,9999,9999
4816,21,50,9999,9999
4817,27,55,9999,9999
4818,29,70,9999,9999
4819,20,62,9999,9999
4820,29,67,9999,9999
4821,27,64,9999,9999
4822,29,56,9999,9999
4823,21,64,9999,9999
4824,27,75,9999,9999
4825,20,77,9999,9999
4826,27,72,9999,9999
4827,28,67,9999,9999
4828,29,79,9999,9999
4829,21,61,9999,9999
4830,29,67,9999,9999
4831,26,78,9999,9999
4832,29,65,9999,9999
4833,26,77,9999,9999
4834,21,63,9999,9999
4835,21,65,9999,9999
4836,29,59,9999,9999
4837,29,56,9999,9999
4838,28,72,9999,9999
4839,27,78,9999,9999
4840,27,74,9999,9999
4841,20,56,9999,9999
4842,26,50,9999,9999
4843,28,57,9999,9999
4844,27,51,9999,9999
4845,28,75,9999,9999
4846,26,57,9999,9999
4847,20,75,9999,9999
4848,27,75,9999,9999
4849,29,70,9999,9999
4850,21,52,9999,9999
4851,26,72,9999,9999
4852,27,56,9999,9999
4853,26,54,9999,9999
4854,20,55,9999,9999
4855,21,74,9999,9999
4856,27,54,9999,9999
4857,27,61,9999,9999
4858,28,72,9999,9999
4859,20,68,9999,9999
4860,28,69,9999,9999
4861,28,72,9999,9999
4862,21,67,9999,9999
4863,28,74,9999,9999
4864,20,63,9999,9999
4865,29,80,9999,9999
4866,20,65,9999,9999
4867,29,55,9999,9999
4868,21,79,9999,9999
4869,27,77,9999,9999
4870,27,77,9999,9999
4871,29,66,9999,9999
4872,29,72,9999,9999
4873,20,52,9999,9999
4874,20,59,9999,9999
4875,26,52,9999,9999
4876,28,75,9999,9999
4877,28,50,9999,9999
4878,29,60,9999,9999
4879,28,73,9999,9999
4880,28,52,9999,9999
4881,20,67,9999,9999
4882,28,77,9999,9999
4883,21,61,9999,9999
4884,28,57,9999,9999
4885,26,71,9999,9999
4886,29,52,9999,9999
4887,20,52,9999,9999
4888,27,70,9999,9999
4889,26,51,9999,9999
4890,21,62,9999,9999
4891,26,77,9999,9999
4892,28,54,9999,9999
4893,26,80,9999,9999
4894,28,56,9999,9999
4895,21,70,9999,9999
4896,29,64,9999,9999
4897,20,55,9999,9999
4898,26,61,9999,9999
4899,21,61,9999,9999
4900,21,65,9999,9999
4901,21,56,9999,9999
4902,29,63,9999,9999
4903,27,59,9999,9999
4904,27,62,9999,9999
4905,29,79,9999,9999
4906,20,62,9999,9999
4907,27,78,9999,9999
4908,27,55,9999,9999
4909,27,76,9999,9999
4910,28,50,9999,9999
4911,26,63,9999,9999
4912,28,75,9999,9999
4913,27,79,9999,9999
4914,21,70,9999,9999
4915,28,52,9999,9999
4916,28,57,9999,9999
4917,27,67,9999,9999
4918,27,64,9999,9999
4919,21,74,9999,9999
4920,26,57,9999,9999
4921,21,62,9999,9999
4922,21,65,9999,9999
4923,28,51,9999,9999
4924,26,54,9999,9999
4925,20,74,9999,9999
4926,20,63,9999,9999
4927,27,71,9999,9999
4928,21,51,9999,9999
4929,20,59,9999,9999
4930,26,75,9999,9999
4931,29,80,9999,9999
4932,27,61,9999,9999
4933,29,75,9999,9999
4934,26,68,9999,9999
4935,21,67,9999,9999
4936,26,63,9999,9999
4937,29,69,9999,9999
4938,28,63,9999,9999
4939,29,55,9999,9999
4940,28,68,9999,9999
4941,21,70,9999,9999
4942,20,61,9999,9999
4943,26,78,9999,9999
4944,26,76,9999,9999
4945,26,69,9999,9999
4946,27,71,9999,9999
4947,29,63,9999,9999
4948,26,62,9999,9999
4949,21,71,9999,9999
4950,20,61,9999,9999
4951,26,80,9999,9999
4952,27,55,9999,9999
4953,28,72,9999,9999
4954,20,59,9999,9999
4955,21,59,9999,9999
4956,26,59,9999,9999
4957,20,64,9999,9999
4958,27,60,9999,9999
4959,21,50,9999,9999
4960,21,61,9999,9999
4961,28,56,9999,9999
4962,29,68,9999,9999
4963,26,61,9999,9999
4964,20,80,9999,9999
4965,29,76,9999,9999
4966,29,68,9999,9999
4967,20,51,9999,9999
4968,21,76,9999,9999
4969,20,53,9999,9999
4970,29,76,9999,9999
4971,26,69,9999,9999
4972,27,75,9999,9999
4973,27,66,9999,9999
4974,27,52,9999,9999
4975,21,59,9999,9999
4976,27,58,9999,9999
4977,21,56,9999,9999
4978,27,78,9999,9999
4979,29,58,9999,9999
4980,27,78,9999,9999
4981,26,75,9999,9999
4982,26,63,9999,9999
4983,27,77,9999,9999
4984,26,79,9999,9999
4985,20,80,9999,9999
4986,28,55,9999,9999
4987,29,57,9999,9999
4988,28,64,9999,9999
4989,29,65,9999,9999
4990,20,64,9999,9999
4991,28,59,9999,9999
4992,26,50,9999,9999
4993,20,53,9999,9999
4994,20,53,9999,9999
4995,29,72,9999,9999
4996,26,57,9999,9999
4997,21,60,9999,9999
4998,27,66,9999,9999
4999,20,80,9999,9999
5000,28,66,9999,9999
5001,21,57,9999,9999
5002,21,65,9999,9999
5003,28,59,9999,9999
5004,29,60,9999,9999
5005,28,61,9999,9999
5006,21,55,9999,9999
5007,21,74,9999,9999
5008,20,60,9999,9999
5009,20,80,9999,9999
5010,21,73,9999,9999
5011,21,65,9999,9999
5012,20,73,9999,9999
5013,26,67,9999,9999
5014,29,80,9999,9999
5015,27,77,9999,9999
5016,27,56,9999,9999
5017,26,69,9999,9999
5018,29,76,9999,9999
5019,29,62,9999,9999
5020,26,61,9999,9999
5021,27,72,9999,9999
5022,21,73,9999,9999
5023,21,66,9999,9999
5024,29,57,9999,9999
5025,27,59,9999,9999
5026,26,58,9999,9999
5027,21,79,9999,9999
5028,27,74,9999,9999
5029,29,79,9999,9999
5030,21,62,9999,9999
5031,27,79,9999,9999
5032,28,69,9999,9999
5033,29,60,9999,9999
5034,27,65,9999,9999
5035,27,73,9999,9999
5036,27,58,9999,9999
5037,26,64,9999,9999
5038,28,58,9999,9999
5039,21,63,9999,9999
5040,27,75,9999,9999
5041,20,51,9999,9999
5042,20,63,9999,9999
5043,29,78,9999,9999
5044,29,50,9999,9999
5045,27,56,9999,9999
5046,28,64,9999,9999
5047,26,76,9999,9999
5048,28,54,9999,9999
5049,21,50,9999,9999
5050,29,60,9999,9999
5051,28,58,9999,9999
5052,27,70,9999,9999
5053,28,60,9999,9999
5054,28,69,9999,9999
5055,26,55,9999,9999
5056,26,63,9999,9999
5057,27,80,9999,9999
5058,29,76,9999,9999
5059,27,59,9999,9999
5060,28,59,9999,9999
5061,20,58,9999,9999
5062,21,62,9999,9999
5063,28,64,9999,9999
5064,26,76,9999,9999
5065,29,55,9999,9999
5066,29,61,9999,9999
5067,27,78,9999,9999
5068,28,66,9999,9999
5069,28,59,9999,9999
5070,20,56,9999,9999
5071,27,74,9999,9999
5072,21,60,9999,9999
5073,29,61,9999,9999
5074,28,75,9999,9999
5075,20,75,9999,9999
5076,27,54,9999,9999
5077,20,58,9999,9999
5078,29,70,9999,9999
5079,27,72,9999,9999
5080,29,55,9999,9999
5081,29,53,9999,9999
5082,29,57,9999,9999
5083,26,74,9999,9999
5084,28,64,9999,9999
5085,28,58,9999,9999
5086,20,76,9999,9999
5087,20,72,9999,9999
5088,20,51,9999,9999
5089,26,57,9999,9999
5090,20,70,9999,9999
5091,21,75,9999,9999
5092,28,76,9999,9999
5093,28,77,9999,9999
5094,26,55,9999,9999
5095,29,79,9999,9999
5096,29,79,9999,9999
5097,21,74,9999,9999
5098,20,72,9999,9999
5099,26,61,9999,9999
5100,21,77,9999,9999
5101,26,65,9999,9999
5102,28,62,9999,9999
5103,28,70,9999,9999
5104,28,64,9999,9999
5105,20,80,9999,9999
5106,20,51,9999,9999
5107,27,72,9999,9999
5108,20,75,9999,9999
5109,29,72,9999,9999
5110,26,73,9999,9999
5111,26,68,9999,9999
5112,21,69,9999,9999
5113,29,50,9999,9999
5114,21,70,9999,9999
5115,28,74,9999,9999
5116,27,68,9999,9999
5117,26,75,9999,9999
5118,28,65,9999,9999
5119,21,50,9999,9999
5120,20,70,9999,9999
5121,28,80,9999,9999
5122,26,51,9999,9999
5123,26,54,9999,9999
5124,27,66,9999,9999
5125,28,55,9999,9999
5126,20,77,9999,9999
5127,29,74,9999,9999
5128,26,76,9999,9999
5129,27,60,9999,9999
5130,20,71,9999,9999
5131,20,71,9999,9999
5132,28,50,9999,9999
5133,20,56,9999,9999
5134,29,63,9999,9999
5135,21,62,9999,9999
5136,27,68,9999,9999
5137,21,79,9999,9999
5138,27,58,9999,9999
5139,29,57,9999,9999
5140,26,65,9999,9999
5141,21,70,9999,9999
5142,29,57,9999,9999
5143,20,52,9999,9999
5144,20,74,9999,9999
5145,28,54,9999,9999
5146,21,72,9999,9999
5147,29,57,9999,9999
5148,28,55,9999,9999
5149,28,65,9999,9999
5150,27,71,9999,9999
5151,26,77,9999,9999
5152,27,74,9999,9999
5153,26,58,9999,9999
5154,20,61,9999,9999
5155,21,78,9999,9999
5156,20,69,9999,9999
5157,20,66,9999,9999
5158,28,57,9999,9999
5159,26,78,9999,9999
5160,28,71,9999,9999
5161,21,77,9999,9999
5162,20,60,9999,9999
5163,27,65,9999,9999
5164,20,60,9999,9999
5165,29,51,9999,9999
5166,29,74,9999,9999
5167,21,69,9999,9999
5168,26,53,9999,9999
5169,21,71,9999,9999
5170,26,66,9999,9999
5171,26,67,9999,9999
5172,29,62,9999,9999
5173,26,78,9999,9999
5174,20,69,9999,9999
5175,27,64,9999,9999
5176,20,56,9999,9999
5177,28,78,9999,9999
5178,21,73,9999,9999
5179,27,58,9999,9999
5180,20,73,9999,9999
5181,21,68,9999,9999
5182,28,66,9999,9999
5183,27,52,9999,9999
5184,27,71,9999,9999
5185,26,76,9999,9999
5186,28,59,9999,9999
5187,29,55,9999,9999
5188,27,59,9999,9999
5189,28,53,9999,9999
5190,29,57,9999,9999
5191,21,66,9999,9999
5192,20,70,9999,9999
5193,26,78,9999,9999
5194,26,72,9999,9999
5195,28,63,9999,9999
5196,27,77,9999,9999
5197,26,58,9999,9999
5198,28,65,9999,9999
5199,21,77,9999,9999
5200,29,57,9999,9999
5201,21,61,9999,9999
5202,27,59,9999,9999
5203,28,60,9999,9999
5204,21,53,9999,9999
5205,20,56,9999,9999
5206,27,51,9999,9999
5207,28,62,9999,9999
5208,28,50,9999,9999
5209,29,57,9999,9999
5210,20,80,9999,9999
5211,28,67,9999,9999
5212,20,76,9999,9999
5213,29,65,9999,9999
5214,26,51,9999,9999
5215,27,71,9999,9999
5216,27,69,9999,9999
5217,20,76,9999,9999
5218,26,75,9999,9999
5219,20,77,9999,9999
5220,27,64,9999,9999
5221,28,71,9999,9999
5222,21,78,9999,9999
5223,21,77,9999,9999
5224,26,63,9999,9999
5225,28,73,9999,9999
5226,20,57,9999,9999
5227,21,54,9999,9999
5228,28,74,9999,9999
5229,28,76,9999,9999
5230,28,73,9999,9999
5231,21,62,9999,9999
5232,20,79,9999,9999
5233,21,77,9999,9999
5234,29,75,9999,9999
5235,21,72,9999,9999
5236,27,54,9999,9999
5237,21,70,9999,9999
5238,26,71,9999,9999
5239,27,58,9999,9999
5240,26,50,9999,9999
5241,26,78,9999,9999
5242,26,76,9999,9999
5243,26,71,9999,9999
5244,27,73,9999,9999
5245,29,65,9999,9999
5246,29,73,9999,9999
5247,21,52,9999,9999
5248,28,68,9999,9999
5249,27,60,9999,9999
5250,28,60,9999,9999
5251,21,67,9999,9999
5252,20,77,9999,9999
5253,20,52,9999,9999
5254,20,58,9999,9999
5255,28,56,9999,9999
5256,28,69,9999,9999
5257,28,50,9999,9999
5258,26,65,9999,9999
5259,29,71,9999,9999
5260,26,57,9999,9999
5261,21,51,9999,9999
5262,21,73,9999,9999
5263,26,70,9999,9999
5264,21,55,9999,9999
5265,28,69,9999,9999
5266,29,78,9999,9999
5267,26,50,9999,9999
5268,28,53,9999,9999
5269,20,78,9999,9999
5270,29,77,9999,9999
5271,27,53,9999,9999
5272,26,67,9999,9999
5273,26,57,9999,9999
5274,27,58,9999,9999
5275,28,55,9999,9999
5276,20,51,9999,9999
5277,26,80,9999,9999
5278,28,52,9999,9999
5279,28,67,9999,9999
5280,29,76,9999,9999
5281,29,60,9999,9999
5282,29,63,9999,9999
5283,27,65,9999,9999
5284,29,52,9999,9999
5285,28,63,9999,9999
5286,29,74,9999,9999
5287,27,80,9999,9999
5288,29,54,9999,9999
5289,26,61,9999,9999
5290,27,69,9999,9999
5291,20,68,9999,9999
5292,20,76,9999,9999
5293,26,67,9999,9999
5294,27,50,9999,9999
5295,21,70,9999,9999
5296,29,63,9999,9999
5297,28,64,9999,9999
5298,20,80,9999,9999
5299,26,80,9999,9999
5300,21,66,9999,9999
5301,28,59,9999,9999
5302,20,55,9999,9999
5303,28,67,9999,9999
5304,21,51,9999,9999
5305,27,77,9999,9999
5306,29,67,9999,9999
5307,28,61,9999,9999
5308,28,75,9999,9999
5309,27,52,9999,9999
5310,20,74,9999,9999
5311,21,71,9999,9999
5312,20,61,9999,9999
5313,28,77,9999,9999
5314,21,55,9999,9999
5315,20,63,9999,9999
5316,26,70,9999,9999
5317,20,73,9999,9999
5318,28,54,9999,9999
5319,26,56,9999,9999
5320,27,67,9999,9999
5321,21,61,9999,9999
5322,28,60,9999,9999
5323,26,68,9999,9999
5324,29,51,9999,9999
5325,20,71,9999,9999
5326,20,69,9999,9999
5327,20,71,9999,9999
5328,29,53,9999,9999
5329,27,56,9999,9999
5330,20,80,9999,9999
5331,26,58,9999,9999
5332,21,79,9999,9999
5333,28,64,9999,9999
5334,28,54,9999,9999
5335,27,61,9999,9999
5336,29,76,9999,9999
5337,28,76,9999,9999
5338,26,50,9999,9999
5339,29,68,9999,9999
5340,27,68,9999,9999
5341,28,55,9999,9999
5342,28,61,9999,9999
5343,21,67,9999,9999
5344,28,64,9999,9999
5345,29,80,9999,9999
5346,20,78,9999,9999
5347,27,66,9999,9999
5348,27,63,9999,9999
5349,26,67,9999,9999
