ID,contents,Required_BW,Source,Destinations
4130,26,75,4,2
4131,26,78,4,2
4132,20,70,0,1
4133,27,65,4,8
4134,28,69,6,8
4135,21,50,0,2
4136,29,57,6,1
4137,20,61,0,1
4138,28,75,6,8
4139,28,73,6,8
4140,28,78,6,8
4141,20,54,0,1
4142,28,64,6,8
4143,29,76,6,1
4144,29,58,6,1
4145,28,50,6,8
4146,29,71,6,1
4147,29,79,6,1
4148,21,67,0,2
4149,27,62,4,8
4150,28,69,6,8
4151,26,56,4,2
4152,26,71,4,2
4153,20,66,0,1
4154,21,76,0,2
4155,26,74,4,2
4156,28,72,6,8
4157,26,58,4,2
4158,28,77,6,8
4159,20,66,0,1
4160,27,55,4,8
4161,29,77,6,1
4162,28,69,6,8
4163,29,60,6,1
4164,26,54,4,2
4165,27,52,4,8
4166,20,63,0,1
4167,26,78,4,2
4168,28,74,6,8
4169,21,62,0,2
4170,27,67,4,8
4171,29,64,6,1
4172,26,59,4,2
4173,21,76,0,2
4174,27,58,4,8
4175,21,77,0,2
4176,29,50,6,1
4177,21,70,0,2
4178,28,59,6,8
4179,21,69,0,2
4180,21,59,0,2
4181,28,72,6,8
4182,29,79,6,1
4183,27,58,4,8
4184,28,67,6,8
4185,21,58,0,2
4186,26,54,4,2
4187,21,61,0,2
4188,27,55,4,8
4189,26,71,4,2
4190,21,74,0,2
4191,20,63,0,1
4192,26,54,4,2
4193,27,51,4,8
4194,20,54,0,1
4195,27,53,4,8
4196,20,52,0,1
4197,21,61,0,2
4198,29,51,6,1
4199,20,63,0,1
4200,28,65,6,8
4201,26,68,4,2
4202,21,60,0,2
4203,21,62,0,2
4204,28,51,6,8
4205,29,68,6,1
4206,26,55,4,2
4207,20,50,0,1
4208,20,64,0,1
4209,21,52,0,2
4210,29,53,6,1
4211,27,66,4,8
4212,26,62,4,2
4213,27,56,4,8
4214,28,72,6,8
4215,26,66,4,2
4216,28,77,6,8
4217,28,52,6,8
4218,21,56,0,2
4219,21,67,0,2
4220,20,67,0,1
4221,20,77,0,1
4222,28,71,6,8
4223,27,72,4,8
4224,28,52,6,8
4225,20,74,0,1
4226,28,59,6,8
4227,29,61,6,1
4228,29,78,6,1
4229,29,77,6,1
4230,28,55,6,8
4231,27,68,4,8
4232,26,54,4,2
4233,29,70,6,1
4234,28,56,6,8
4235,29,74,6,1
4236,26,61,4,2
4237,27,54,4,8
4238,27,78,4,8
4239,29,63,6,1
4240,26,72,4,2
4241,27,78,4,8
4242,29,50,6,1
4243,27,57,4,8
4244,21,73,0,2
4245,28,67,6,8
4246,26,63,4,2
4247,21,79,0,2
4248,26,60,4,2
4249,21,69,0,2
4250,20,51,0,1
4251,29,56,6,1
4252,29,59,6,1
4253,28,55,6,8
4254,29,70,6,1
4255,28,63,6,8
4256,20,67,0,1
4257,27,50,4,8
4258,28,80,6,8
4259,26,76,4,2
4260,20,76,0,1
4261,29,68,6,1
4262,27,55,4,8
4263,20,76,0,1
4264,27,51,4,8
4265,29,51,6,1
4266,26,69,4,2
4267,26,58,4,2
4268,29,69,6,1
4269,20,77,0,1
4270,21,77,0,2
4271,29,65,6,1
4272,28,54,6,8
4273,21,65,0,2
4274,29,71,6,1
4275,28,72,6,8
4276,29,80,6,1
4277,29,58,6,1
4278,21,56,0,2
4279,27,57,4,8
4280,21,53,0,2
4281,29,76,6,1
4282,27,53,4,8
4283,21,55,0,2
4284,21,77,0,2
4285,27,78,4,8
4286,20,53,0,1
4287,28,70,6,8
4288,27,52,4,8
4289,27,75,4,8
4290,26,55,4,2
4291,20,50,0,1
4292,26,67,4,2
4293,28,79,6,8
4294,29,55,6,1
4295,21,72,0,2
4296,26,79,4,2
4297,29,51,6,1
4298,20,73,0,1
4299,26,58,4,2
4300,29,51,6,1
4301,26,67,4,2
4302,26,62,4,2
4303,20,53,0,1
4304,26,63,4,2
4305,29,65,6,1
4306,26,52,4,2
4307,20,58,0,1
4308,29,79,6,1
4309,21,74,0,2
4310,26,76,4,2
4311,20,77,0,1
4312,28,72,6,8
4313,27,64,4,8
4314,29,56,6,1
4315,26,76,4,2
4316,20,65,0,1
4317,29,65,6,1
4318,29,60,6,1
4319,21,77,0,2
4320,20,73,0,1
4321,21,53,0,2
4322,28,77,6,8
4323,21,60,0,2
4324,26,56,4,2
4325,28,63,6,8
4326,20,80,0,1
4327,20,54,0,1
4328,21,53,0,2
4329,26,60,4,2
4330,26,54,4,2
4331,26,67,4,2
4332,27,50,4,8
4333,21,75,0,2
4334,26,58,4,2
4335,27,64,4,8
4336,28,64,6,8
4337,20,66,0,1
4338,29,54,6,1
4339,26,65,4,2
4340,21,58,0,2
4341,26,74,4,2
4342,28,67,6,8
4343,26,59,4,2
4344,29,55,6,1
4345,21,54,0,2
4346,26,55,4,2
4347,26,51,4,2
4348,26,67,4,2
4349,27,60,4,8
4350,21,58,0,2
4351,26,52,4,2
4352,20,79,0,1
4353,20,52,0,1
4354,20,62,0,1
4355,26,69,4,2
4356,27,80,4,8
4357,26,64,4,2
4358,28,69,6,8
4359,28,69,6,8
4360,26,71,4,2
4361,21,67,0,2
4362,29,70,6,1
4363,26,59,4,2
4364,26,59,4,2
4365,27,50,4,8
4366,26,54,4,2
4367,27,74,4,8
4368,29,62,6,1
4369,29,62,6,1
4370,26,80,4,2
4371,28,76,6,8
4372,29,63,6,1
4373,29,64,6,1
4374,21,72,0,2
4375,28,63,6,8
4376,26,69,4,2
4377,28,80,6,8
4378,26,56,4,2
4379,27,63,4,8
4380,26,52,4,2
4381,21,60,0,2
4382,29,76,6,1
4383,20,71,0,1
4384,29,69,6,1
4385,26,53,4,2
4386,27,63,4,8
4387,21,65,0,2
4388,21,74,0,2
4389,26,59,4,2
4390,26,52,4,2
4391,29,66,6,1
4392,28,57,6,8
4393,28,65,6,8
4394,29,69,6,1
4395,26,76,4,2
4396,21,63,0,2
4397,27,74,4,8
4398,20,68,0,1
4399,27,70,4,8
4400,28,70,6,8
4401,28,62,6,8
4402,26,59,4,2
4403,28,77,6,8
4404,27,55,4,8
4405,29,53,6,1
4406,20,75,0,1
4407,20,59,0,1
4408,27,61,4,8
4409,27,75,4,8
4410,29,69,6,1
4411,29,68,6,1
4412,28,64,6,8
4413,20,55,0,1
4414,27,56,4,8
4415,27,55,4,8
4416,20,70,0,1
4417,21,59,0,2
4418,21,63,0,2
4419,27,76,4,8
4420,29,72,6,1
4421,20,77,0,1
4422,29,77,6,1
4423,27,77,4,8
4424,20,60,0,1
4425,29,80,6,1
4426,28,62,6,8
4427,27,57,4,8
4428,28,74,6,8
4429,27,69,4,8
4430,20,72,0,1
4431,21,65,0,2
4432,29,59,6,1
4433,27,51,4,8
4434,27,52,4,8
4435,29,54,6,1
4436,21,50,0,2
4437,21,61,0,2
4438,29,57,6,1
4439,20,67,0,1
4440,29,64,6,1
4441,27,52,4,8
4442,29,80,6,1
4443,27,77,4,8
4444,29,70,6,1
4445,28,55,6,8
4446,26,73,4,2
4447,20,56,0,1
4448,28,69,6,8
4449,27,57,4,8
4450,26,73,4,2
4451,21,68,0,2
4452,26,57,4,2
4453,20,76,0,1
4454,26,59,4,2
4455,21,74,0,2
4456,26,63,4,2
4457,26,50,4,2
4458,28,64,6,8
4459,28,71,6,8
4460,28,77,6,8
4461,28,62,6,8
4462,29,72,6,1
4463,21,74,0,2
4464,20,73,0,1
4465,20,51,0,1
4466,28,73,6,8
4467,26,74,4,2
4468,27,63,4,8
4469,27,77,4,8
4470,26,59,4,2
4471,27,60,4,8
4472,20,75,0,1
4473,26,71,4,2
4474,29,55,6,1
4475,26,77,4,2
4476,29,76,6,1
4477,29,69,6,1
4478,28,77,6,8
4479,29,73,6,1
4480,28,57,6,8
4481,26,54,4,2
4482,29,51,6,1
4483,21,60,0,2
4484,21,62,0,2
4485,27,68,4,8
4486,26,79,4,2
4487,27,53,4,8
4488,28,80,6,8
4489,29,56,6,1
4490,29,72,6,1
4491,20,62,0,1
4492,28,74,6,8
4493,20,65,0,1
4494,21,58,0,2
4495,21,75,0,2
4496,28,59,6,8
4497,29,56,6,1
4498,21,56,0,2
4499,29,72,6,1
4500,21,54,0,2
4501,26,71,4,2
4502,21,59,0,2
4503,21,64,0,2
4504,26,78,4,2
4505,27,52,4,8
4506,29,62,6,1
4507,28,74,6,8
4508,27,70,4,8
4509,29,53,6,1
4510,27,52,4,8
4511,28,65,6,8
4512,20,80,0,1
4513,20,62,0,1
4514,21,63,0,2
4515,29,79,6,1
4516,29,63,6,1
4517,28,64,6,8
4518,29,70,6,1
4519,26,71,4,2
4520,21,50,0,2
4521,26,80,4,2
4522,21,64,0,2
4523,27,78,4,8
4524,20,64,0,1
4525,21,54,0,2
4526,26,61,4,2
4527,29,62,6,1
4528,20,76,0,1
4529,21,69,0,2
4530,21,74,0,2
4531,29,76,6,1
4532,20,75,0,1
4533,27,72,4,8
4534,28,59,6,8
4535,27,63,4,8
4536,26,74,4,2
4537,26,52,4,2
4538,27,64,4,8
4539,20,62,0,1
4540,29,62,6,1
4541,27,63,4,8
4542,27,78,4,8
4543,20,61,0,1
4544,21,55,0,2
4545,21,64,0,2
4546,29,58,6,1
4547,21,52,0,2
4548,27,72,4,8
4549,21,58,0,2
4550,20,69,0,1
4551,26,54,4,2
4552,28,50,6,8
4553,21,54,0,2
4554,28,64,6,8
4555,27,64,4,8
4556,27,59,4,8
4557,20,63,0,1
4558,20,76,0,1
4559,26,75,4,2
4560,27,69,4,8
4561,27,71,4,8
4562,21,76,0,2
4563,28,61,6,8
4564,27,75,4,8
4565,21,74,0,2
4566,20,56,0,1
4567,29,73,6,1
4568,21,72,0,2
4569,27,56,4,8
4570,28,77,6,8
4571,21,50,0,2
4572,21,67,0,2
4573,20,73,0,1
4574,27,67,4,8
4575,28,52,6,8
4576,28,54,6,8
4577,20,73,0,1
4578,29,65,6,1
4579,20,63,0,1
4580,29,57,6,1
4581,28,50,6,8
4582,28,56,6,8
4583,29,56,6,1
4584,29,77,6,1
4585,27,68,4,8
4586,20,65,0,1
4587,27,51,4,8
4588,26,69,4,2
4589,21,50,0,2
4590,29,75,6,1
4591,20,64,0,1
4592,28,52,6,8
4593,29,55,6,1
4594,28,74,6,8
4595,28,53,6,8
4596,20,62,0,1
4597,28,56,6,8
4598,27,56,4,8
4599,20,70,0,1
4600,27,73,4,8
4601,27,54,4,8
4602,20,54,0,1
4603,21,74,0,2
4604,26,60,4,2
4605,29,80,6,1
4606,28,58,6,8
4607,27,72,4,8
4608,26,73,4,2
4609,28,63,6,8
4610,26,64,4,2
4611,21,72,0,2
4612,20,60,0,1
4613,20,57,0,1
4614,29,73,6,1
4615,29,64,6,1
4616,29,69,6,1
4617,20,79,0,1
4618,28,62,6,8
4619,20,67,0,1
4620,21,59,0,2
4621,28,64,6,8
4622,28,53,6,8
4623,29,69,6,1
4624,21,63,0,2
4625,29,50,6,1
4626,28,53,6,8
4627,21,78,0,2
4628,29,74,6,1
4629,29,67,6,1
4630,29,62,6,1
4631,28,51,6,8
4632,21,64,0,2
4633,26,72,4,2
4634,21,55,0,2
4635,21,67,0,2
4636,28,53,6,8
4637,26,61,4,2
4638,26,72,4,2
4639,29,75,6,1
4640,20,67,0,1
4641,26,62,4,2
4642,29,69,6,1
4643,20,80,0,1
4644,29,73,6,1
4645,27,77,4,8
4646,20,62,0,1
4647,21,70,0,2
4648,28,66,6,8
4649,27,53,4,8
4650,27,65,4,8
4651,26,57,4,2
4652,27,76,4,8
4653,27,76,4,8
4654,28,56,6,8
4655,26,74,4,2
4656,29,68,6,1
4657,27,64,4,8
4658,26,64,4,2
4659,20,76,0,1
4660,21,63,0,2
4661,27,52,4,8
4662,29,67,6,1
4663,27,53,4,8
4664,28,73,6,8
4665,20,69,0,1
4666,28,53,6,8
4667,28,64,6,8
4668,27,72,4,8
4669,21,77,0,2
4670,29,70,6,1
4671,29,50,6,1
4672,21,74,0,2
4673,29,73,6,1
4674,29,60,6,1
4675,26,73,4,2
4676,21,74,0,2
4677,21,77,0,2
4678,26,59,4,2
4679,20,58,0,1
4680,29,55,6,1
4681,26,53,4,2
4682,27,72,4,8
4683,20,68,0,1
4684,28,50,6,8
4685,28,53,6,8
4686,26,77,4,2
4687,21,70,0,2
4688,26,61,4,2
4689,28,59,6,8
4690,27,60,4,8
4691,28,50,6,8
4692,27,78,4,8
4693,20,60,0,1
4694,20,72,0,1
4695,29,60,6,1
4696,27,63,4,8
4697,21,77,0,2
4698,28,77,6,8
4699,29,51,6,1
4700,21,61,0,2
4701,20,50,0,1
4702,27,55,4,8
4703,21,50,0,2
4704,20,61,0,1
4705,29,59,6,1
4706,28,62,6,8
4707,29,53,6,1
4708,20,79,0,1
4709,20,50,0,1
4710,29,62,6,1
4711,21,55,0,2
4712,20,72,0,1
4713,21,62,0,2
4714,29,72,6,1
4715,21,74,0,2
4716,29,63,6,1
4717,20,61,0,1
4718,20,53,0,1
4719,28,69,6,8
4720,27,74,4,8
4721,26,75,4,2
4722,29,69,6,1
4723,21,59,0,2
4724,21,67,0,2
4725,27,62,4,8
4726,27,54,4,8
4727,26,80,4,2
4728,28,60,6,8
4729,20,70,0,1
4730,20,71,0,1
4731,26,76,4,2
4732,20,65,0,1
4733,21,65,0,2
4734,26,59,4,2
4735,21,74,0,2
4736,29,52,6,1
4737,21,68,0,2
4738,26,57,4,2
4739,29,55,6,1
4740,27,76,4,8
4741,29,65,6,1
4742,27,50,4,8
4743,29,57,6,1
4744,28,76,6,8
4745,27,56,4,8
4746,21,66,0,2
4747,28,76,6,8
4748,29,65,6,1
4749,27,73,4,8
4750,21,68,0,2
4751,27,67,4,8
4752,20,76,0,1
4753,21,70,0,2
4754,20,74,0,1
4755,20,80,0,1
4756,27,69,4,8
4757,29,57,6,1
4758,20,65,0,1
4759,21,69,0,2
4760,20,57,0,1
4761,21,75,0,2
4762,21,51,0,2
4763,29,73,6,1
4764,21,59,0,2
4765,21,53,0,2
4766,29,72,6,1
4767,29,78,6,1
4768,27,66,4,8
4769,21,52,0,2
4770,28,62,6,8
4771,20,58,0,1
4772,26,72,4,2
4773,28,50,6,8
4774,21,73,0,2
4775,26,79,4,2
4776,26,72,4,2
4777,28,56,6,8
4778,20,79,0,1
4779,29,53,6,1
4780,29,66,6,1
4781,26,71,4,2
4782,21,58,0,2
4783,29,57,6,1
4784,21,55,0,2
4785,28,67,6,8
4786,26,79,4,2
4787,27,73,4,8
4788,26,71,4,2
4789,27,67,4,8
4790,20,77,0,1
4791,29,69,6,1
4792,26,62,4,2
4793,20,68,0,1
4794,29,75,6,1
4795,26,77,4,2
4796,29,55,6,1
4797,26,67,4,2
4798,20,54,0,1
4799,26,65,4,2
4800,27,78,4,8
4801,28,74,6,8
4802,28,58,6,8
4803,29,68,6,1
4804,20,74,0,1
4805,28,78,6,8
4806,20,70,0,1
4807,29,80,6,1
4808,29,68,6,1
4809,26,76,4,2
4810,21,55,0,2
4811,20,54,0,1
4812,26,69,4,2
4813,28,70,6,8
4814,21,50,0,2
4815,20,57,0,1
4816,27,68,4,8
4817,26,68,4,2
4818,28,79,6,8
4819,26,79,4,2
4820,21,65,0,2
4821,27,56,4,8
4822,26,64,4,2
4823,21,58,0,2
4824,28,58,6,8
4825,29,75,6,1
4826,26,76,4,2
4827,26,72,4,2
4828,28,77,6,8
4829,28,54,6,8
4830,27,80,4,8
4831,20,77,0,1
4832,26,67,4,2
4833,21,67,0,2
4834,27,56,4,8
4835,26,67,4,2
4836,28,56,6,8
4837,28,68,6,8
4838,27,64,4,8
4839,20,55,0,1
4840,26,79,4,2
4841,21,76,0,2
4842,28,52,6,8
4843,20,75,0,1
4844,21,69,0,2
4845,26,71,4,2
4846,28,53,6,8
4847,27,74,4,8
4848,27,71,4,8
4849,28,57,6,8
4850,20,78,0,1
4851,21,53,0,2
4852,27,78,4,8
4853,21,67,0,2
4854,21,75,0,2
4855,21,78,0,2
4856,27,52,4,8
4857,27,77,4,8
4858,29,63,6,1
4859,21,68,0,2
4860,27,64,4,8
4861,28,61,6,8
4862,20,63,0,1
4863,20,50,0,1
4864,27,59,4,8
4865,21,80,0,2
4866,21,57,0,2
4867,21,72,0,2
4868,21,60,0,2
4869,28,70,6,8
4870,21,53,0,2
4871,28,58,6,8
4872,27,57,4,8
4873,28,73,6,8
4874,27,53,4,8
4875,26,80,4,2
4876,26,79,4,2
4877,26,79,4,2
4878,27,57,4,8
4879,28,62,6,8
4880,28,56,6,8
4881,27,78,4,8
4882,21,69,0,2
4883,20,64,0,1
4884,21,69,0,2
4885,29,68,6,1
4886,27,53,4,8
4887,27,72,4,8
4888,20,79,0,1
4889,20,72,0,1
4890,28,50,6,8
4891,29,50,6,1
4892,28,72,6,8
4893,28,58,6,8
4894,27,59,4,8
4895,28,69,6,8
4896,20,60,0,1
4897,28,66,6,8
4898,27,51,4,8
4899,27,58,4,8
4900,21,80,0,2
4901,28,68,6,8
4902,29,54,6,1
4903,26,74,4,2
4904,27,52,4,8
4905,28,55,6,8
4906,21,71,0,2
4907,27,53,4,8
4908,20,57,0,1
4909,27,69,4,8
4910,20,79,0,1
4911,26,51,4,2
4912,27,64,4,8
4913,21,61,0,2
4914,28,71,6,8
4915,26,62,4,2
4916,29,54,6,1
4917,26,77,4,2
4918,26,59,4,2
4919,28,73,6,8
4920,20,76,0,1
4921,27,80,4,8
4922,27,71,4,8
4923,28,73,6,8
4924,27,65,4,8
4925,28,78,6,8
4926,27,76,4,8
4927,27,60,4,8
4928,28,58,6,8
4929,29,51,6,1
4930,20,55,0,1
4931,29,69,6,1
4932,27,62,4,8
4933,26,79,4,2
4934,26,58,4,2
4935,28,74,6,8
4936,28,80,6,8
4937,27,68,4,8
4938,28,75,6,8
4939,28,70,6,8
4940,28,78,6,8
4941,20,65,0,1
4942,27,60,4,8
4943,27,60,4,8
4944,28,56,6,8
4945,26,74,4,2
4946,29,73,6,1
4947,27,62,4,8
4948,21,78,0,2
4949,26,80,4,2
4950,28,76,6,8
4951,29,58,6,1
4952,20,67,0,1
4953,29,76,6,1
4954,21,51,0,2
4955,26,53,4,2
4956,21,78,0,2
4957,27,61,4,8
4958,27,55,4,8
4959,26,74,4,2
4960,20,59,0,1
4961,27,60,4,8
4962,26,62,4,2
4963,21,52,0,2
4964,20,68,0,1
4965,20,63,0,1
4966,27,78,4,8
4967,26,52,4,2
4968,26,74,4,2
4969,27,74,4,8
4970,20,57,0,1
4971,21,54,0,2
4972,29,74,6,1
4973,29,53,6,1
4974,27,52,4,8
4975,29,61,6,1
4976,27,75,4,8
4977,29,66,6,1
4978,20,56,0,1
4979,27,69,4,8
4980,21,64,0,2
4981,29,69,6,1
4982,27,73,4,8
4983,28,80,6,8
4984,27,75,4,8
4985,26,74,4,2
4986,27,63,4,8
4987,21,74,0,2
4988,20,70,0,1
4989,21,77,0,2
4990,29,56,6,1
4991,27,66,4,8
4992,28,77,6,8
4993,21,64,0,2
4994,28,66,6,8
4995,29,62,6,1
4996,28,62,6,8
4997,20,64,0,1
4998,21,51,0,2
4999,26,79,4,2
5000,20,52,0,1
5001,27,52,4,8
5002,26,73,4,2
5003,21,79,0,2
5004,20,76,0,1
5005,21,80,0,2
5006,26,52,4,2
5007,28,77,6,8
5008,28,66,6,8
5009,28,78,6,8
5010,26,76,4,2
5011,28,57,6,8
5012,21,80,0,2
5013,28,73,6,8
5014,28,67,6,8
5015,21,55,0,2
5016,27,65,4,8
5017,28,63,6,8
5018,26,61,4,2
5019,20,58,0,1
5020,20,80,0,1
5021,20,65,0,1
5022,26,51,4,2
5023,28,50,6,8
5024,21,50,0,2
5025,26,62,4,2
5026,27,67,4,8
5027,21,53,0,2
5028,26,79,4,2
5029,20,64,0,1
5030,20,53,0,1
5031,20,65,0,1
5032,26,58,4,2
5033,29,54,6,1
5034,21,51,0,2
5035,27,51,4,8
5036,20,56,0,1
5037,20,65,0,1
5038,28,57,6,8
5039,27,78,4,8
5040,20,70,0,1
5041,29,54,6,1
5042,20,64,0,1
5043,20,57,0,1
5044,27,77,4,8
5045,21,53,0,2
5046,27,64,4,8
5047,26,68,4,2
5048,29,56,6,1
5049,28,74,6,8
5050,26,50,4,2
5051,29,63,6,1
5052,21,54,0,2
5053,20,59,0,1
5054,21,75,0,2
5055,26,58,4,2
5056,26,62,4,2
5057,28,55,6,8
5058,29,53,6,1
5059,28,59,6,8
5060,21,70,0,2
5061,26,80,4,2
5062,29,79,6,1
5063,27,79,4,8
5064,27,71,4,8
5065,29,52,6,1
5066,20,73,0,1
5067,27,76,4,8
5068,27,70,4,8
5069,26,67,4,2
5070,28,56,6,8
5071,28,66,6,8
5072,27,73,4,8
5073,21,58,0,2
5074,27,71,4,8
5075,26,57,4,2
5076,21,62,0,2
5077,27,74,4,8
5078,27,59,4,8
5079,20,71,0,1
5080,20,66,0,1
5081,27,64,4,8
5082,26,50,4,2
5083,20,77,0,1
5084,28,59,6,8
5085,21,76,0,2
5086,26,61,4,2
5087,28,73,6,8
5088,26,53,4,2
5089,29,61,6,1
5090,20,68,0,1
5091,26,56,4,2
5092,20,58,0,1
5093,21,56,0,2
5094,26,54,4,2
5095,21,68,0,2
5096,27,60,4,8
5097,28,73,6,8
5098,20,50,0,1
5099,20,71,0,1
5100,20,57,0,1
5101,29,50,6,1
5102,21,72,0,2
5103,28,59,6,8
5104,29,58,6,1
5105,20,64,0,1
5106,28,65,6,8
5107,21,62,0,2
5108,26,59,4,2
5109,20,79,0,1
5110,27,73,4,8
5111,20,78,0,1
5112,21,79,0,2
5113,26,67,4,2
5114,21,59,0,2
5115,26,67,4,2
5116,28,73,6,8
5117,27,65,4,8
5118,27,78,4,8
5119,27,55,4,8
5120,21,77,0,2
5121,27,58,4,8
5122,28,50,6,8
5123,28,67,6,8
5124,20,70,0,1
5125,29,65,6,1
5126,21,71,0,2
5127,27,57,4,8
5128,27,78,4,8
5129,29,50,6,1
5130,29,51,6,1
5131,29,79,6,1
5132,29,53,6,1
5133,20,62,0,1
5134,21,62,0,2
5135,29,56,6,1
5136,27,56,4,8
5137,26,56,4,2
5138,21,56,0,2
5139,26,74,4,2
5140,21,58,0,2
5141,26,59,4,2
5142,26,73,4,2
5143,20,79,0,1
5144,29,71,6,1
5145,29,53,6,1
5146,29,66,6,1
5147,20,60,0,1
5148,28,56,6,8
5149,27,72,4,8
5150,29,62,6,1
5151,28,66,6,8
5152,21,74,0,2
5153,21,53,0,2
5154,20,58,0,1
5155,20,67,0,1
5156,28,54,6,8
5157,26,55,4,2
5158,26,54,4,2
5159,28,58,6,8
5160,21,57,0,2
5161,27,53,4,8
5162,20,50,0,1
5163,20,77,0,1
5164,28,76,6,8
5165,21,50,0,2
5166,29,66,6,1
5167,26,75,4,2
5168,21,74,0,2
5169,27,59,4,8
5170,27,70,4,8
5171,27,60,4,8
5172,20,62,0,1
5173,28,80,6,8
5174,29,68,6,1
5175,21,68,0,2
5176,28,80,6,8
5177,20,77,0,1
5178,21,78,0,2
5179,27,78,4,8
5180,20,54,0,1
5181,20,63,0,1
5182,28,56,6,8
5183,27,72,4,8
5184,28,78,6,8
5185,28,58,6,8
5186,20,68,0,1
5187,29,69,6,1
5188,29,80,6,1
5189,21,74,0,2
5190,28,52,6,8
5191,21,54,0,2
5192,26,50,4,2
5193,21,54,0,2
5194,21,71,0,2
5195,20,74,0,1
5196,21,77,0,2
5197,27,64,4,8
5198,27,75,4,8
5199,29,68,6,1
5200,29,71,6,1
5201,27,74,4,8
5202,27,69,4,8
5203,27,80,4,8
5204,29,69,6,1
5205,26,55,4,2
5206,20,65,0,1
5207,20,62,0,1
5208,21,73,0,2
5209,27,55,4,8
5210,27,54,4,8
5211,21,69,0,2
5212,21,50,0,2
5213,20,56,0,1
5214,29,76,6,1
5215,29,57,6,1
5216,21,69,0,2
5217,21,79,0,2
5218,29,65,6,1
5219,28,51,6,8
5220,26,62,4,2
5221,26,55,4,2
5222,28,65,6,8
5223,26,70,4,2
5224,26,78,4,2
5225,21,63,0,2
5226,29,76,6,1
5227,26,73,4,2
5228,28,70,6,8
5229,20,55,0,1
5230,20,61,0,1
5231,20,52,0,1
5232,27,54,4,8
5233,27,74,4,8
5234,28,65,6,8
5235,21,67,0,2
5236,29,53,6,1
5237,29,67,6,1
5238,20,77,0,1
5239,29,78,6,1
5240,29,57,6,1
5241,29,75,6,1
5242,27,52,4,8
5243,27,63,4,8
5244,29,69,6,1
5245,29,50,6,1
5246,21,50,0,2
5247,20,66,0,1
5248,21,57,0,2
5249,29,78,6,1
5250,21,51,0,2
5251,20,74,0,1
5252,26,59,4,2
5253,28,51,6,8
5254,26,54,4,2
5255,26,73,4,2
5256,20,77,0,1
5257,29,58,6,1
5258,27,51,4,8
5259,21,68,0,2
5260,29,70,6,1
5261,28,52,6,8
5262,20,51,0,1
5263,27,77,4,8
5264,27,80,4,8
5265,27,69,4,8
5266,26,55,4,2
5267,28,78,6,8
5268,29,67,6,1
5269,29,55,6,1
5270,28,59,6,8
5271,26,67,4,2
5272,27,55,4,8
5273,28,65,6,8
5274,28,54,6,8
5275,29,69,6,1
5276,26,64,4,2
5277,29,70,6,1
5278,29,66,6,1
5279,29,60,6,1
5280,28,70,6,8
5281,21,59,0,2
5282,28,77,6,8
5283,20,52,0,1
5284,21,70,0,2
5285,26,64,4,2
5286,28,71,6,8
5287,26,73,4,2
5288,27,55,4,8
5289,29,61,6,1
5290,27,68,4,8
5291,28,71,6,8
5292,27,64,4,8
5293,26,74,4,2
5294,28,76,6,8
5295,28,64,6,8
5296,27,61,4,8
5297,29,63,6,1
5298,29,64,6,1
5299,29,80,6,1
5300,29,73,6,1
5301,27,57,4,8
5302,21,58,0,2
5303,28,61,6,8
5304,26,56,4,2
5305,29,60,6,1
5306,21,76,0,2
5307,27,64,4,8
5308,28,68,6,8
5309,21,51,0,2
5310,26,58,4,2
5311,29,53,6,1
5312,26,63,4,2
5313,20,50,0,1
5314,26,77,4,2
5315,26,59,4,2
5316,20,70,0,1
5317,27,55,4,8
5318,26,71,4,2
5319,21,70,0,2
5320,27,50,4,8
5321,20,73,0,1
5322,29,74,6,1
5323,29,71,6,1
5324,29,68,6,1
5325,27,56,4,8
5326,27,74,4,8
5327,28,52,6,8
5328,20,80,0,1
5329,26,51,4,2
5330,20,77,0,1
5331,26,74,4,2
5332,26,62,4,2
5333,27,78,4,8
5334,28,67,6,8
5335,29,53,6,1
5336,27,75,4,8
5337,20,70,0,1
5338,27,58,4,8
5339,28,78,6,8
5340,20,63,0,1
5341,26,78,4,2
5342,26,77,4,2
5343,26,57,4,2
5344,27,62,4,8
5345,26,72,4,2
5346,21,52,0,2
5347,27,51,4,8
5348,26,53,4,2
5349,27,74,4,8
5350,20,69,0,1
5351,20,52,0,1
5352,28,74,6,8
5353,20,71,0,1
5354,28,76,6,8
5355,27,76,4,8
5356,21,72,0,2
5357,29,69,6,1
5358,27,78,4,8
5359,20,69,0,1
5360,26,74,4,2
5361,28,76,6,8
5362,26,67,4,2
5363,27,54,4,8
5364,29,54,6,1
5365,28,56,6,8
5366,20,69,0,1
5367,28,75,6,8
5368,28,58,6,8
5369,28,72,6,8
5370,21,72,0,2
5371,26,68,4,2
5372,28,57,6,8
5373,29,62,6,1
5374,21,55,0,2
5375,21,56,0,2
5376,29,50,6,1
5377,29,79,6,1
5378,27,61,4,8
5379,20,75,0,1
5380,27,65,4,8
5381,20,57,0,1
5382,21,73,0,2
5383,26,65,4,2
5384,27,52,4,8
5385,20,56,0,1
5386,28,64,6,8
5387,21,65,0,2
5388,29,54,6,1
5389,28,52,6,8
5390,20,53,0,1
5391,20,59,0,1
5392,20,51,0,1
5393,20,72,0,1
5394,29,80,6,1
5395,21,58,0,2
5396,20,67,0,1
5397,21,80,0,2
5398,20,53,0,1
5399,27,62,4,8
